phase,pointerId,pressure,size,timestamp,x,y
DOWN,0,1.0,0.5647059,161190679,828.82715,751.41016
UP,0,1.0,0.5647059,161190759,828.82715,751.41016
DOWN,0,1.0,0.09411766,161191725,793.3916,1676.6982
MOVE,0,1.0,0.09411766,161191813,793.166,1636.127
MOVE,0,1.0,0.09411766,161191829,794.8721,1589.1533
MOVE,0,1.0,0.09411766,161191846,796.6377,1541.3779
MOVE,0,1.0,0.09411766,161191863,795.4336,1474.8105
MOVE,0,1.0,0.09411766,161191879,796.58594,1404.9541
MOVE,0,1.0,0.59607846,161191896,803.4951,1328.9209
MOVE,0,1.0,0.59607846,161191912,813.77637,1244.084
MOVE,0,1.0,0.09411766,161191929,824.4785,1164.3867
MOVE,0,1.0,0.09411766,161191946,835.5576,1098.081
MOVE,0,1.0,0.59607846,161191962,847.89355,1037.7227
MOVE,0,1.0,0.09411766,161191979,857.39746,986.0176
MOVE,0,1.0,0.09411766,161191996,865.8877,947.72656
MOVE,0,1.0,0.09411766,161192012,868.11816,921.3086
MOVE,0,1.0,0.59607846,161192029,871.52246,898.6367
MOVE,0,1.0,0.59607846,161192046,877.09375,876.39844
MOVE,0,1.0,0.59607846,161192062,880.791,853.3242
MOVE,0,1.0,0.09411766,161192079,886.8779,831.9668
MOVE,0,1.0,0.09411766,161192096,890.9414,817.4883
MOVE,0,1.0,0.59607846,161192112,892.8242,810.7949
MOVE,0,1.0,0.59607846,161192129,893.69824,807.81055
MOVE,0,1.0,0.59607846,161192145,893.69824,807.1572
MOVE,0,1.0,0.09411766,161192148,893.69824,807.0957
UP,0,1.0,0.09411766,161192159,893.69824,807.0957
DOWN,0,1.0,0.5647059,161192309,184.92676,1162.7744
UP,0,1.0,0.5647059,161192412,184.92676,1162.7744
MOVE,0,1.0,0.09411766,161193011,834.4551,1368.8027
MOVE,0,1.0,0.59607846,161193028,839.4336,1248.915
MOVE,0,1.0,0.09411766,161193044,852.0137,1114.7139
MOVE,0,1.0,0.59607846,161193065,866.9219,939.0713
MOVE,0,1.0,0.59607846,161193082,885.5908,805.0664
MOVE,0,1.0,0.09411766,161193098,902.5166,686.7988
