charCount,fieldId,interKeyMs,isDelete,timestamp
1,text_q1,0,false,1776270794133
2,text_q1,115,false,1776270794248
2,text_q1,132,false,1776270794380
3,text_q1,51,false,1776270794431
4,text_q1,150,false,1776270794581
5,text_q1,37,false,1776270794618
6,text_q1,230,false,1776270794848
7,text_q1,171,false,1776270795019
8,text_q1,85,false,1776270795104
9,text_q1,159,false,1776270795263
10,text_q1,47,false,1776270795310
11,text_q1,205,false,1776270795515
12,text_q1,16,false,1776270795531
13,text_q1,223,false,1776270795754
14,text_q1,195,false,1776270795949
1,text_q2,0,false,1776270797739
2,text_q2,208,false,1776270797947
3,text_q2,135,false,1776270798082
4,text_q2,119,false,1776270798201
5,text_q2,91,false,1776270798292
6,text_q2,232,false,1776270798524
7,text_q2,145,false,1776270798669
8,text_q2,190,false,1776270798859
9,text_q2,170,false,1776270799029
10,text_q2,230,false,1776270799259
1,text_q3,0,false,1776270800683
2,text_q3,170,false,1776270800853
3,text_q3,101,false,1776270800954
4,text_q3,378,false,1776270801332
5,text_q3,206,false,1776270801538
6,text_q3,159,false,1776270801697
7,text_q3,189,false,1776270801886
8,text_q3,142,false,1776270802028
9,text_q3,224,false,1776270802252
1,text_q4,0,false,1776270804189
2,text_q4,137,false,1776270804326
3,text_q4,65,false,1776270804391
4,text_q4,182,false,1776270804573
5,text_q4,116,false,1776270804689
6,text_q4,150,false,1776270804839
7,text_q4,102,false,1776270804941
8,text_q4,253,false,1776270805194
9,text_q4,172,false,1776270805366
1,text_q5,0,false,1776270807134
2,text_q5,131,false,1776270807265
3,text_q5,87,false,1776270807352
4,text_q5,144,false,1776270807496
5,text_q5,94,false,1776270807590
6,text_q5,194,false,1776270807784
7,text_q5,162,false,1776270807946
8,text_q5,230,false,1776270808176
9,text_q5,177,false,1776270808353
10,text_q5,143,false,1776270808496
1,text_q6,0,false,1776270810242
2,text_q6,105,false,1776270810347
3,text_q6,87,false,1776270810434
4,text_q6,311,false,1776270810745
5,text_q6,132,false,1776270810877
6,text_q6,85,false,1776270810962
7,text_q6,191,false,1776270811153
8,text_q6,207,false,1776270811360
9,text_q6,119,false,1776270811479
10,text_q6,131,false,1776270811610
11,text_q6,94,false,1776270811704
1,text_q7,0,false,1776270813641
2,text_q7,115,false,1776270813756
3,text_q7,76,false,1776270813832
4,text_q7,121,false,1776270813953
5,text_q7,95,false,1776270814048
6,text_q7,165,false,1776270814213
7,text_q7,69,false,1776270814282
8,text_q7,192,false,1776270814474
9,text_q7,143,false,1776270814617
10,text_q7,64,false,1776270814681
