phase,pointerId,pressure,size,timestamp,x,y
DOWN,0,1.0,0.06666667,262362128,804.375,1250.4375
MOVE,0,1.0,0.06666667,262362174,801.8428,1262.7705
MOVE,0,1.0,0.06666667,262362185,795.40234,1296.1074
MOVE,0,1.0,0.06666667,262362196,782.5137,1346.5723
MOVE,0,1.0,0.06666667,262362207,769.29004,1398.5742
MOVE,0,1.0,0.06666667,262362218,753.5781,1456.0654
MOVE,0,1.0,0.06666667,262362226,743.625,1492.0625
UP,0,1.0,0.06666667,262362231,743.625,1492.0625
MOVE,0,1.0,0.06666667,262365419,758.9746,1439.0957
MOVE,0,1.0,0.06666667,262365430,758.02637,1406.8438
MOVE,0,1.0,0.06666667,262365442,756.1846,1369.5107
MOVE,0,1.0,0.06666667,262365453,756.5381,1328.6055
MOVE,0,1.0,0.06666667,262365464,757.48145,1285.333
MOVE,0,1.0,0.06666667,262365475,763.3594,1235.0791
MOVE,0,1.0,0.06666667,262365486,776.8916,1186.3887
MOVE,0,1.0,0.06666667,262365497,788.5244,1148.4443
MOVE,0,1.0,0.06666667,262365508,795.4883,1125.6914
MOVE,0,1.0,0.06666667,262365519,799.0029,1118.1602
MOVE,0,1.0,0.06666667,262365530,802.14355,1111.5078
MOVE,0,1.0,0.06666667,262365542,806.41113,1104.002
MOVE,0,1.0,0.06666667,262365553,808.7051,1097.2451
MOVE,0,1.0,0.06666667,262365564,812.67285,1087.4688
MOVE,0,1.0,0.06666667,262365575,824.5283,1065.5986
UP,0,1.0,0.06666667,262365580,824.3125,1065.9375
MOVE,0,1.0,0.06666667,262365942,768.5537,1302.2988
MOVE,0,1.0,0.06666667,262365953,766.7637,1286.7676
MOVE,0,1.0,0.06666667,262365964,765.7129,1271.7959
MOVE,0,1.0,0.06666667,262365975,765.0947,1256.3066
MOVE,0,1.0,0.06666667,262365986,765.2949,1245.9863
MOVE,0,1.0,0.06666667,262365997,766.31445,1238.8662
MOVE,0,1.0,0.06666667,262366008,768.0039,1232.165
MOVE,0,1.0,0.06666667,262366020,768.5322,1226.3105
MOVE,0,1.0,0.06666667,262366031,769.25,1222.8633
MOVE,0,1.0,0.06666667,262366042,769.4863,1220.4453
MOVE,0,1.0,0.06666667,262366053,769.708,1218.0244
MOVE,0,1.0,0.06666667,262366064,770.0,1215.4482
MOVE,0,1.0,0.06666667,262366075,770.9951,1211.3652
MOVE,0,1.0,0.06666667,262366086,772.66113,1205.8916
MOVE,0,1.0,0.06666667,262366097,773.7627,1199.6836
MOVE,0,1.0,0.06666667,262366108,776.5947,1190.4512
MOVE,0,1.0,0.06666667,262366120,779.5586,1182.1201
MOVE,0,1.0,0.06666667,262366131,782.2676,1174.4512
MOVE,0,1.0,0.06666667,262366142,784.8613,1168.5879
MOVE,0,1.0,0.06666667,262366153,785.87695,1165.1836
MOVE,0,1.0,0.06666667,262366164,787.14355,1161.6455
MOVE,0,1.0,0.06666667,262366175,789.0215,1156.2539
MOVE,0,1.0,0.06666667,262366186,793.02344,1147.6699
MOVE,0,1.0,0.06666667,262366197,798.8584,1134.1406
MOVE,0,1.0,0.06666667,262366209,805.10156,1121.2588
MOVE,0,1.0,0.06666667,262366220,812.8408,1109.2148
MOVE,0,1.0,0.06666667,262366231,818.94727,1094.4062
MOVE,0,1.0,0.06666667,262366242,822.95605,1081.5586
MOVE,0,1.0,0.06666667,262366251,832.375,1059.1875
UP,0,1.0,0.06666667,262366257,832.375,1059.1875
MOVE,0,1.0,0.06666667,262367309,771.82227,1377.167
MOVE,0,1.0,0.06666667,262367320,770.3037,1361.3926
MOVE,0,1.0,0.06666667,262367331,769.6592,1352.8711
MOVE,0,1.0,0.06666667,262367342,769.0625,1341.4717
MOVE,0,1.0,0.06666667,262367353,768.2969,1329.1406
MOVE,0,1.0,0.06666667,262367364,768.3125,1316.5928
MOVE,0,1.0,0.06666667,262367376,769.42676,1302.7178
MOVE,0,1.0,0.06666667,262367387,770.3447,1289.1133
MOVE,0,1.0,0.06666667,262367398,771.4424,1277.3271
MOVE,0,1.0,0.06666667,262367409,773.76074,1267.3975
MOVE,0,1.0,0.06666667,262367420,775.74316,1259.6504
MOVE,0,1.0,0.06666667,262367431,777.2822,1253.8799
MOVE,0,1.0,0.06666667,262367442,779.0674,1248.2979
MOVE,0,1.0,0.06666667,262367453,780.73926,1243.5264
MOVE,0,1.0,0.06666667,262367464,782.1924,1240.1152
MOVE,0,1.0,0.06666667,262367476,783.44336,1237.2324
MOVE,0,1.0,0.06666667,262367487,785.4541,1232.6191
MOVE,0,1.0,0.06666667,262367498,788.1787,1226.9072
MOVE,0,1.0,0.06666667,262367509,790.99316,1220.8799
MOVE,0,1.0,0.06666667,262367520,794.1162,1212.6484
MOVE,0,1.0,0.06666667,262367531,796.71875,1200.7783
MOVE,0,1.0,0.06666667,262367542,799.43164,1189.1182
MOVE,0,1.0,0.06666667,262367553,803.1719,1175.9629
MOVE,0,1.0,0.06666667,262367565,806.1416,1165.6768
MOVE,0,1.0,0.06666667,262367576,809.4502,1152.7109
MOVE,0,1.0,0.06666667,262367587,811.4492,1144.8633
MOVE,0,1.0,0.06666667,262367598,815.61914,1133.2227
MOVE,0,1.0,0.06666667,262367604,818.6875,1126.6875
UP,0,1.0,0.06666667,262367609,818.6875,1126.6875
MOVE,0,1.0,0.06666667,262369010,775.1465,1552.8555
MOVE,0,1.0,0.06666667,262369021,772.5674,1531.0117
MOVE,0,1.0,0.06666667,262369032,771.1074,1507.8057
MOVE,0,1.0,0.06666667,262369043,768.5205,1483.7656
MOVE,0,1.0,0.06666667,262369054,766.66504,1462.3018
MOVE,0,1.0,0.06666667,262369065,764.27246,1444.6074
MOVE,0,1.0,0.06666667,262369076,762.58887,1427.1279
MOVE,0,1.0,0.06666667,262369087,761.45215,1416.9004
MOVE,0,1.0,0.06666667,262369098,760.91406,1408.3389
MOVE,0,1.0,0.06666667,262369110,760.75,1403.3604
MOVE,0,1.0,0.06666667,262369121,760.75,1399.3926
MOVE,0,1.0,0.06666667,262369132,761.499,1394.3193
MOVE,0,1.0,0.06666667,262369143,762.1455,1388.5771
MOVE,0,1.0,0.06666667,262369154,762.9092,1383.541
MOVE,0,1.0,0.06666667,262369165,763.8242,1379.2676
MOVE,0,1.0,0.06666667,262369176,764.93164,1374.4551
MOVE,0,1.0,0.06666667,262369187,765.6846,1369.8291
MOVE,0,1.0,0.06666667,262369198,766.27734,1365.2471
MOVE,0,1.0,0.06666667,262369210,767.11816,1361.0615
MOVE,0,1.0,0.06666667,262369221,767.91406,1356.9355
MOVE,0,1.0,0.06666667,262369232,768.8867,1352.8564
MOVE,0,1.0,0.06666667,262369243,769.8994,1348.8418
MOVE,0,1.0,0.06666667,262369254,770.71094,1346.1611
MOVE,0,1.0,0.06666667,262369265,771.67285,1343.3047
MOVE,0,1.0,0.06666667,262369276,772.5498,1340.6719
MOVE,0,1.0,0.06666667,262369287,773.2549,1338.0371
MOVE,0,1.0,0.06666667,262369298,773.9834,1335.5234
MOVE,0,1.0,0.06666667,262369310,774.93066,1332.5957
MOVE,0,1.0,0.06666667,262369321,775.25,1329.7578
MOVE,0,1.0,0.06666667,262369332,775.9746,1327.0498
MOVE,0,1.0,0.06666667,262369343,776.6367,1323.4541
MOVE,0,1.0,0.06666667,262369354,777.25684,1319.3213
MOVE,0,1.0,0.06666667,262369365,778.14355,1315.6123
MOVE,0,1.0,0.06666667,262369376,778.9551,1311.2715
MOVE,0,1.0,0.06666667,262369387,779.68945,1307.8848
MOVE,0,1.0,0.06666667,262369398,779.9717,1304.6357
MOVE,0,1.0,0.06666667,262369410,780.8574,1301.752
