phase,pointerId,pressure,size,timestamp,x,y
DOWN,0,1.0,0.03529412,1851418375,747.7733,791.6522
MOVE,0,1.0,0.03137255,1851418390,747.0173,789.0498
MOVE,0,1.0,0.03529412,1851418403,746.05945,783.4535
MOVE,0,1.0,0.03529412,1851418420,744.4774,776.66833
MOVE,0,1.0,0.03529412,1851418437,739.995,769.6005
MOVE,0,1.0,0.03137255,1851418454,728.0487,807.10535
MOVE,0,1.0,0.03529412,1851418474,700.19904,962.1632
MOVE,0,1.0,0.03137255,1851418491,672.495,1139.6176
MOVE,0,1.0,0.03137255,1851418508,650.83966,1296.9879
MOVE,0,1.0,0.03529412,1851418524,638.1359,1384.4543
MOVE,0,1.0,0.03529412,1851418540,636.1703,1406.1655
MOVE,0,1.0,0.03529412,1851418555,640.2895,1385.6984
MOVE,0,1.0,0.03529412,1851418574,649.11786,1238.0363
MOVE,0,1.0,0.03529412,1851418591,657.28644,1044.8346
MOVE,0,1.0,0.039215688,1851418608,671.75146,843.54724
MOVE,0,1.0,0.043137256,1851418625,686.52765,686.6011
MOVE,0,1.0,0.043137256,1851418641,698.6829,608.7358
MOVE,0,1.0,0.043137256,1851418657,703.30176,601.7089
MOVE,0,1.0,0.039215688,1851418672,694.30396,650.8744
MOVE,0,1.0,0.039215688,1851418691,660.9198,859.01746
MOVE,0,1.0,0.039215688,1851418708,630.05176,1096.3452
MOVE,0,1.0,0.039215688,1851418725,611.0041,1311.9832
MOVE,0,1.0,0.03529412,1851418741,603.82434,1434.0651
MOVE,0,1.0,0.039215688,1851418757,605.76135,1464.9061
MOVE,0,1.0,0.039215688,1851418772,607.76135,1426.5576
MOVE,0,1.0,0.039215688,1851418792,607.24677,1223.5952
MOVE,0,1.0,0.043137256,1851418808,613.7858,977.23755
MOVE,0,1.0,0.04705883,1851418825,632.69904,736.8395
MOVE,0,1.0,0.043137256,1851418842,664.56903,566.74695
MOVE,0,1.0,0.043137256,1851418858,685.1961,505.15466
MOVE,0,1.0,0.043137256,1851418875,685.5837,526.25653
MOVE,0,1.0,0.043137256,1851418892,659.8678,693.95166
MOVE,0,1.0,0.043137256,1851418909,625.8594,936.8489
MOVE,0,1.0,0.043137256,1851418925,598.3795,1168.2678
MOVE,0,1.0,0.043137256,1851418942,581.20654,1315.2119
MOVE,0,1.0,0.043137256,1851418958,576.4433,1357.234
MOVE,0,1.0,0.04705883,1851418975,572.7764,1318.8762
MOVE,0,1.0,0.043137256,1851418992,566.1298,1138.7468
MOVE,0,1.0,0.04705883,1851419009,580.75037,908.7018
MOVE,0,1.0,0.04705883,1851419026,617.05273,696.5413
MOVE,0,1.0,0.043137256,1851419042,658.4624,566.5491
MOVE,0,1.0,0.039215688,1851419058,676.90466,536.1667
MOVE,0,1.0,0.039215688,1851419073,670.9898,594.6927
MOVE,0,1.0,0.043137256,1851419092,636.93884,807.55774
MOVE,0,1.0,0.04705883,1851419109,608.15906,1019.6221
MOVE,0,1.0,0.04705883,1851419126,589.3909,1171.5361
MOVE,0,1.0,0.04705883,1851419143,580.6344,1229.1194
MOVE,0,1.0,0.050980397,1851419159,576.6793,1207.4352
MOVE,0,1.0,0.04705883,1851419176,573.5047,1070.7257
MOVE,0,1.0,0.04705883,1851419193,585.507,852.11365
MOVE,0,1.0,0.043137256,1851419210,626.0018,652.3643
MOVE,0,1.0,0.043137256,1851419226,664.5638,544.3786
MOVE,0,1.0,0.039215688,1851419242,676.4301,534.77014
MOVE,0,1.0,0.04705883,1851419256,662.92224,614.1131
MOVE,0,1.0,0.04705883,1851419276,628.9918,857.7566
MOVE,0,1.0,0.043137256,1851419293,610.99884,1106.5004
MOVE,0,1.0,0.04705883,1851419310,605.1532,1285.6342
MOVE,0,1.0,0.043137256,1851419326,605.11633,1360.8024
MOVE,0,1.0,0.04705883,1851419343,605.12683,1351.0035
MOVE,0,1.0,0.04705883,1851419360,600.9424,1244.697
MOVE,0,1.0,0.050980397,1851419377,598.2635,1043.749
MOVE,0,1.0,0.054901965,1851419393,615.57355,850.8131
MOVE,0,1.0,0.054901965,1851419410,643.2301,708.02527
MOVE,0,1.0,0.054901965,1851419427,659.6437,646.54034
MOVE,0,1.0,0.054901965,1851419443,661.02264,655.2537
MOVE,0,1.0,0.04705883,1851419460,653.181,777.26196
MOVE,0,1.0,0.043137256,1851419477,637.11554,1001.958
MOVE,0,1.0,0.043137256,1851419494,625.485,1214.7292
MOVE,0,1.0,0.043137256,1851419510,620.69934,1344.682
MOVE,0,1.0,0.043137256,1851419526,621.56506,1376.1294
MOVE,0,1.0,0.043137256,1851419541,624.7394,1341.8468
MOVE,0,1.0,0.043137256,1851419560,629.3636,1141.6022
MOVE,0,1.0,0.04705883,1851419577,645.1022,910.41504
MOVE,0,1.0,0.04705883,1851419594,675.3664,695.98157
MOVE,0,1.0,0.04705883,1851419610,704.66034,563.17346
MOVE,0,1.0,0.043137256,1851419627,715.18036,527.53436
MOVE,0,1.0,0.03137255,1851419643,709.1058,620.276
MOVE,0,1.0,0.043137256,1851419652,701.36707,732.28217
UP,0,1.0,0.043137256,1851419661,701.36707,732.28217
DOWN,0,1.0,0.03137255,1851419795,769.9218,628.80853
MOVE,0,1.0,0.039215688,1851419810,769.6931,623.5289
MOVE,0,1.0,0.03529412,1851419824,769.65814,617.49994
MOVE,0,1.0,0.03529412,1851419840,769.1308,613.2592
MOVE,0,1.0,0.03137255,1851419858,757.32153,638.90704
MOVE,0,1.0,0.03137255,1851419878,724.20105,797.0238
MOVE,0,1.0,0.03529412,1851419895,698.59326,967.7722
MOVE,0,1.0,0.03529412,1851419911,686.6542,1123.9722
MOVE,0,1.0,0.03137255,1851419928,681.0828,1209.7534
MOVE,0,1.0,0.03529412,1851419944,685.1974,1227.7892
MOVE,0,1.0,0.03529412,1851419958,689.13336,1203.9182
MOVE,0,1.0,0.03529412,1851419978,699.99335,1056.505
MOVE,0,1.0,0.03137255,1851419995,714.2079,890.2914
