direction,listId,scrollY,timestamp,velocityPx
DOWN,main_scroll,1688,1775876822891,0.0
DOWN,main_scroll,1691,1775876822908,0.0
DOWN,main_scroll,1693,1775876822924,0.0
DOWN,main_scroll,1694,1775876822941,0.0
DOWN,main_scroll,1696,1775876822958,0.0
DOWN,main_scroll,1698,1775876822974,0.0
DOWN,main_scroll,1699,1775876822991,0.0
DOWN,main_scroll,1700,1775876823008,0.0
DOWN,main_scroll,1702,1775876823024,0.0
DOWN,main_scroll,1703,1775876823041,0.0
DOWN,main_scroll,1704,1775876823058,0.0
DOWN,main_scroll,1705,1775876823074,0.0
DOWN,main_scroll,1706,1775876823091,0.0
DOWN,main_scroll,1707,1775876823108,0.0
DOWN,main_scroll,1708,1775876823141,0.0
DOWN,main_scroll,1709,1775876823175,0.0
DOWN,main_scroll,1710,1775876823208,0.0
DOWN,main_scroll,1724,1775876824227,0.0
DOWN,main_scroll,1778,1775876824244,0.0
DOWN,main_scroll,1818,1775876824260,0.0
DOWN,main_scroll,1845,1775876824276,0.0
DOWN,main_scroll,1866,1775876824293,0.0
DOWN,main_scroll,1885,1775876824310,0.0
DOWN,main_scroll,1904,1775876824326,0.0
DOWN,main_scroll,1920,1775876824343,0.0
DOWN,main_scroll,1938,1775876824360,0.0
DOWN,main_scroll,1957,1775876824376,0.0
DOWN,main_scroll,1974,1775876824393,0.0
DOWN,main_scroll,1991,1775876824410,0.0
DOWN,main_scroll,2017,1775876824427,0.0
DOWN,main_scroll,2043,1775876824443,0.0
DOWN,main_scroll,2060,1775876824454,0.0
DOWN,main_scroll,2068,1775876824460,0.0
DOWN,main_scroll,2082,1775876824477,0.0
DOWN,main_scroll,2102,1775876824493,0.0
DOWN,main_scroll,2126,1775876824510,0.0
DOWN,main_scroll,2152,1775876824527,0.0
DOWN,main_scroll,2175,1775876824543,0.0
DOWN,main_scroll,2198,1775876824561,0.0
DOWN,main_scroll,2221,1775876824577,0.0
DOWN,main_scroll,2241,1775876824594,0.0
DOWN,main_scroll,2260,1775876824610,0.0
DOWN,main_scroll,2278,1775876824628,0.0
DOWN,main_scroll,2294,1775876824644,0.0
DOWN,main_scroll,2310,1775876824660,0.0
DOWN,main_scroll,2325,1775876824677,0.0
DOWN,main_scroll,2338,1775876824693,0.0
DOWN,main_scroll,2350,1775876824710,0.0
DOWN,main_scroll,2362,1775876824727,0.0
DOWN,main_scroll,2373,1775876824744,0.0
DOWN,main_scroll,2383,1775876824760,0.0
DOWN,main_scroll,2393,1775876824777,0.0
DOWN,main_scroll,2402,1775876824794,0.0
DOWN,main_scroll,2410,1775876824811,0.0
DOWN,main_scroll,2418,1775876824828,0.0
DOWN,main_scroll,2426,1775876824844,0.0
DOWN,main_scroll,2433,1775876824861,0.0
DOWN,main_scroll,2440,1775876824877,0.0
DOWN,main_scroll,2446,1775876824894,0.0
DOWN,main_scroll,2452,1775876824911,0.0
DOWN,main_scroll,2458,1775876824928,0.0
DOWN,main_scroll,2463,1775876824944,0.0
DOWN,main_scroll,2468,1775876824961,0.0
DOWN,main_scroll,2473,1775876824977,0.0
DOWN,main_scroll,2477,1775876824994,0.0
DOWN,main_scroll,2482,1775876825011,0.0
DOWN,main_scroll,2485,1775876825028,0.0
DOWN,main_scroll,2489,1775876825044,0.0
DOWN,main_scroll,2493,1775876825061,0.0
DOWN,main_scroll,2496,1775876825078,0.0
DOWN,main_scroll,2499,1775876825094,0.0
DOWN,main_scroll,2502,1775876825111,0.0
DOWN,main_scroll,2505,1775876825128,0.0
DOWN,main_scroll,2508,1775876825144,0.0
DOWN,main_scroll,2510,1775876825161,0.0
DOWN,main_scroll,2513,1775876825178,0.0
DOWN,main_scroll,2515,1775876825195,0.0
DOWN,main_scroll,2517,1775876825212,0.0
DOWN,main_scroll,2519,1775876825230,0.0
DOWN,main_scroll,2521,1775876825245,0.0
DOWN,main_scroll,2522,1775876825262,0.0
DOWN,main_scroll,2524,1775876825278,0.0
DOWN,main_scroll,2525,1775876825295,0.0
DOWN,main_scroll,2526,1775876825312,0.0
DOWN,main_scroll,2528,1775876825328,0.0
DOWN,main_scroll,2529,1775876825345,0.0
DOWN,main_scroll,2530,1775876825361,0.0
DOWN,main_scroll,2531,1775876825378,0.0
DOWN,main_scroll,2532,1775876825395,0.0
DOWN,main_scroll,2533,1775876825428,0.0
DOWN,main_scroll,2534,1775876825462,0.0
DOWN,main_scroll,2535,1775876825495,0.0
DOWN,main_scroll,2539,1775876826914,0.0
DOWN,main_scroll,2577,1775876826931,0.0
DOWN,main_scroll,2610,1775876826948,0.0
DOWN,main_scroll,2633,1775876826964,0.0
DOWN,main_scroll,2648,1775876826981,0.0
DOWN,main_scroll,2658,1775876826998,0.0
DOWN,main_scroll,2667,1775876827014,0.0
DOWN,main_scroll,2675,1775876827032,0.0
