timestamp_ns,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,activity
2382849097830985,-0.97806627,7.120143,6.4570317,-0.028098974,0.07597413,-0.015042114,-25.81875,-6.24375,-30.975,walking
2382849117830985,-1.0247263,7.116554,6.4160547,-0.042759307,0.02985516,-6.8720314E-4,-25.725,-6.2812505,-30.825,walking
2382849137830985,-1.0845468,7.1010003,6.5694947,-0.03115321,-0.06421532,0.0066429637,-25.63125,-6.1875005,-30.656252,walking
2382849157830985,-1.0043873,7.103393,6.7740808,-0.010384403,-0.06177193,8.39915E-4,-25.593752,-6.1687503,-30.581251,walking
2382849177830985,-0.92183495,7.105786,6.5443697,-0.013744064,-0.040392276,-0.010155336,-25.612501,-6.20625,-30.675001,walking
2382849197830985,-0.97567344,7.120143,6.59103,-0.008857286,2.2906772E-4,-0.01565296,-25.48125,-6.1312504,-30.993752,walking
2382849217830985,-1.0247263,7.0926256,6.6939216,0.0070247436,0.040850412,-0.011987877,-25.331251,-6.2250004,-30.993752,walking
2382849237830985,-1.1778669,7.097411,6.741778,0.025961008,0.023441264,0.0023670332,-25.331251,-6.3375,-31.10625,walking
2382849257830985,-1.1036894,7.086643,6.815955,0.050089475,-0.001603474,0.0069483877,-25.031252,-6.3750005,-31.275002,walking
2382849277830985,-1.0247263,7.073483,6.672386,0.06139015,-0.051692948,0.0060321167,-25.050001,-6.3375,-31.3875,walking
2382849297830985,-1.0402796,7.0950184,6.535995,0.052532863,-0.07124006,0.00633754,-25.2,-6.4500003,-31.725,walking
2382849317830985,-1.0067801,7.160821,6.235397,0.014049487,0.0014507623,0.0041995747,-25.368752,-6.58125,-31.81875,walking
2382849337830985,-0.9637093,7.173981,6.1995044,-0.02535016,0.024052111,-0.0055739814,-25.35,-6.6000004,-31.612501,walking
2382849357830985,-0.9098708,7.140482,6.413662,-0.039094225,0.06161922,-0.014736691,-25.275002,-6.43125,-31.312502,walking
2382849377830985,-1.0809577,7.1620173,6.451947,-0.05314371,0.04665346,-0.0092390645,-25.575,-6.1875005,-31.3875,walking
2382849397830985,-1.0582259,7.1129646,6.6185474,-0.040621344,0.03749075,-0.0046577104,-25.575,-6.2250004,-31.1625,walking
2382849417830985,-1.1718849,7.083054,6.856633,-0.0061084726,-0.027869906,0.008475506,-25.35,-6.4125004,-31.125002,walking
2382849437830985,-1.035494,7.103393,6.8506513,0.025961008,-0.05841227,0.0038941512,-25.237501,-6.3750005,-31.087502,walking
2382849457830985,-0.9625129,7.106982,6.7585278,0.046729814,-0.08162446,-0.004046863,-25.031252,-6.4875,-30.7875,walking
2382849477830985,-0.9613165,7.091429,6.5946193,0.044286426,-0.0092390645,-0.010766183,-24.73125,-6.4875,-30.7875,walking
2382849497830985,-1.035494,7.083054,6.2174506,0.004275931,0.024052111,-0.010155336,-24.581251,-6.6937504,-31.050001,walking
2382849517830985,-1.1228321,7.144071,6.4351974,-0.002443389,-0.013209572,0.0011453386,-24.768751,-6.9750004,-30.975,walking
2382849537830985,-1.1359925,7.1392856,6.6891356,0.0061084726,-0.05505261,0.008170082,-24.618752,-6.9187503,-31.10625,walking
2382849557830985,-0.8991031,7.1392856,6.370591,-0.017409148,-0.02481567,-0.0077119465,-24.69375,-6.61875,-31.2,walking
2382849577830985,-0.9601201,7.1249285,6.396912,-0.029626092,0.021914145,-0.011682454,-25.10625,-6.4875,-31.1625,walking
2382849597830985,-1.0390832,7.1045895,6.649654,-0.017103724,0.06589515,-0.0077119465,-25.44375,-6.6562505,-31.35,walking
2382849617830985,-1.0199406,7.126125,6.6352973,-0.009468133,0.024662958,-0.006490252,-25.556252,-6.4875,-31.500002,walking
2382849637830985,-1.1072787,7.132107,6.6245294,-0.0027488125,-0.025426516,-7.635591E-5,-25.85625,-6.5625005,-31.35,walking
2382849657830985,-1.0749756,7.1081786,6.538388,-0.01007898,-0.01565296,0.003283304,-26.025002,-6.43125,-31.218752,walking
2382849677830985,-1.0115658,7.111768,6.346663,-0.039094225,-0.0052685575,-0.001603474,-25.81875,-6.3187504,-31.3875,walking
2382849697830985,-0.994816,7.1189466,6.4220366,-0.046729814,0.036879905,-0.0055739814,-25.781252,-6.5062504,-31.0125,walking
2382849717830985,-1.0331012,7.059126,6.7465634,-0.02535016,0.02893889,-0.0061848285,-25.725,-6.4500003,-30.956251,walking
2382849737830985,-1.096511,7.077072,6.903293,0.01007898,0.010308048,0.0017561859,-25.556252,-6.4125004,-31.031252,walking
2382849757830985,-1.0211371,7.187142,6.7022963,0.02351762,0.008780929,0.0038941512,-25.218752,-6.24375,-30.656252,walking
2382849777830985,-0.9816555,7.1010003,6.4701924,0.008246438,0.015500249,-0.003436016,-25.312502,-6.3,-30.675001,walking
2382849797830985,-0.99720883,7.0986075,6.3251276,-0.019547112,0.053067356,-0.0071010995,-25.29375,-6.1125,-30.900002,walking
2382849817830985,-1.076172,7.0926256,6.4495544,-0.033902023,0.025273805,-0.0037414394,-25.29375,-6.0,-30.993752,walking
2382849837830985,-1.1060823,7.0926256,6.661618,-0.02015796,-0.02817533,-3.8177954E-4,-25.63125,-6.0375004,-31.0125,walking
2382849857830985,-1.0534402,7.096215,6.8255267,0.005497625,-0.045279052,-0.0012980504,-25.575,-6.0,-31.143751,walking
2382849877830985,-1.0654043,7.0818577,6.6448684,0.009162709,-0.026342789,-6.8720314E-4,-25.743752,-6.2250004,-31.181252,walking
2382849897830985,-1.0366904,7.085447,6.5491557,0.0076355906,0.013667707,-6.8720314E-4,-25.987501,-6.20625,-31.143751,walking
2382849917830985,-1.0438689,7.0746794,6.6053867,0.008551862,0.048486,-9.926268E-4,-26.362501,-6.20625,-31.3875,walking
2382849937830985,-1.0594223,7.0878396,6.5479593,0.0036650836,-3.8177954E-4,5.344914E-4,-26.56875,-6.39375,-31.35,walking
2382849957830985,-1.07019,7.093822,6.5479593,-0.0018325418,-0.042224817,0.0029778804,-26.56875,-6.5437503,-31.10625,walking
2382849977830985,-1.0713863,7.1021967,6.489335,-0.011300675,-0.061161082,0.0041995747,-26.5125,-6.4875,-30.937502,walking
2382849997830985,-1.0271192,7.114161,6.5371914,-0.014354911,-0.041003123,0.0029778804,-26.456251,-6.4875,-30.843752,walking
2382850017830985,-1.0283155,7.096215,6.6053867,-0.012216945,-0.019623468,5.344914E-4,-26.475,-6.525,-30.618752,walking
2382850037830985,-0.9924232,7.07109,6.652047,-0.002443389,-0.004046863,-6.8720314E-4,-26.41875,-6.4125004,-30.73125,walking
2382850057830985,-1.0223335,7.083054,6.690332,0.006413896,-0.01809635,-0.0022143214,-26.175001,-6.43125,-30.69375,walking
2382850077830985,-1.0211371,7.1189466,6.5814586,0.003970507,-0.0080173705,-0.0019088977,-26.1375,-6.3187504,-30.862501,walking
2382850097830985,-1.0522437,7.0926256,6.4064837,-0.017714571,0.0051158457,-6.8720314E-4,-25.875002,-6.20625,-30.862501,walking
2382850117830985,-1.0295119,7.0986075,6.485746,-0.02443389,0.029244313,8.39915E-4,-25.612501,-6.0937505,-31.087502,walking
2382850137830985,-1.1084751,7.079465,6.754938,-0.0061084726,0.024052111,0.00633754,-25.63125,-5.925,-31.143751,walking
2382850157830985,-0.96849495,7.103393,6.704689,0.0045813546,0.024052111,-7.635591E-5,-25.800001,-6.0,-30.993752,walking
2382850177830985,-1.0043873,7.069894,6.5958157,0.0051922016,0.0026724567,-0.001603474,-25.893751,-5.9437504,-31.031252,walking
2382850197830985,-1.1012967,7.073483,6.6149583,0.0027488125,-0.020539738,0.0020616094,-25.725,-6.0375004,-30.956251,walking
2382850217830985,-0.9601201,7.093822,6.43759,-0.014660334,-0.028480753,-0.0055739814,-25.725,-5.9437504,-30.993752,walking
2382850237830985,-1.0319048,7.0806613,6.3801622,-0.040621344,-0.037338037,-0.006795676,-25.687502,-6.24375,-30.750002,walking
2382850257830985,-0.9696914,7.083054,6.3957157,-0.064138964,-0.006490252,-0.014736691,-25.81875,-6.0937505,-30.6,walking
2382850277830985,-0.97567344,7.1153574,6.4977098,-0.07574506,-0.0052685575,-0.016874656,-26.081251,-6.20625,-30.562502,walking
2382850297830985,-1.0307083,7.093822,6.5108705,-0.08826743,-0.03245126,-0.012904149,-26.19375,-6.3,-30.525002,walking
2382850317830985,-1.1359925,7.056733,6.63769,-0.088878274,-0.08926006,-0.0012980504,-26.062502,-6.2625003,-30.806252,walking
2382850337830985,-1.0749756,7.0615187,6.6364937,-0.09529217,-0.09536853,0.004810422,-25.9125,-6.15,-30.825,walking
2382850357830985,-0.9876375,7.0543404,6.4666033,-0.12003148,-0.03000787,5.344914E-4,-26.04375,-5.9812503,-30.768751,walking
2382850377830985,-0.9828519,7.059126,6.305985,-0.16279079,-0.019623468,-6.8720314E-4,-26.19375,-5.83125,-30.675001,walking
2382850397830985,-0.89312106,7.1452675,6.2581286,-0.21807247,-0.13568445,-0.004963134,-26.175001,-5.5687504,-30.73125,walking
2382850417830985,-0.6559325,7.3307114,6.2437716,-0.26113722,-0.45515758,-0.001603474,-26.2875,-5.5125003,-30.69375,walking
2382850437830985,-0.44895336,7.440781,6.4495544,-0.29015246,-0.675368,0.011224318,-26.456251,-5.4750004,-30.54375,walking
2382850457830985,-0.42741793,7.3366933,6.444769,-0.33237725,-0.78165543,-0.004046863,-26.868752,-5.4750004,-30.225,walking
2382850477830985,0.10767702,7.511369,5.697909,-0.4414135,-0.89160794,-0.09475768,-27.206251,-4.96875,-29.625002,walking
2382850497830985,0.015553347,7.7461653,5.4777694,-0.5968741,-0.99064153,-0.19310409,-27.91875,-4.9125004,-29.062502,walking
2382850517830985,-0.16869399,7.8921275,5.137689,-0.7764632,-1.3855543,-0.243499,-28.556252,-4.6125,-28.593752,walking
2382850537830985,-0.39511484,7.7461653,5.7338014,-0.9169581,-1.7062491,-0.2838149,-29.00625,-4.7625003,-27.843752,walking
2382850557830985,0.19501504,7.1751776,6.9966135,-0.9456679,-2.0800877,-0.28259322,-29.7,-4.70625,-26.85,walking
2382850577830985,0.051445685,7.1751776,8.729017,-0.8115869,-2.58648,-0.3418454,-30.337502,-4.5375004,-25.66875,walking
2382850597830985,0.43938205,6.7022963,9.217153,-0.63047075,-2.884268,-0.47989687,-31.2,-4.3500004,-24.468752,walking
2382850617830985,1.5394822,6.2473607,8.827123,-0.5577799,-2.3995607,-0.6170321,-31.781252,-4.33125,-23.71875,walking
2382850637830985,1.7967107,5.6763735,8.904889,-0.4282803,-1.2875133,-0.6014555,-32.4,-4.8,-22.987501,walking
2382850657830985,1.6052849,5.3147583,9.120243,-0.24861483,-0.05444176,-0.51990736,-32.925003,-4.9500003,-22.5,walking
2382850677830985,0.62841505,4.8996034,8.483454,-0.0839915,0.9174162,-0.37788537,-33.300003,-5.175,-21.993752,walking
2382850697830985,0.3065804,4.111767,8.65813,0.14171657,1.1238827,-0.23006035,-33.43125,-4.9125004,-21.65625,walking
2382850717830985,0.6726823,3.9370906,9.484252,0.35612395,0.7017872,-0.15767495,-33.54375,-5.025,-21.581251,walking
2382850737830985,0.70977104,3.9275193,8.533703,0.4987568,0.16546325,-0.21234578,-33.600002,-5.45625,-21.525002,walking
2382850757830985,-0.14356937,5.4239306,6.5850477,0.4446968,-0.28564745,-0.20165595,-33.6375,-5.83125,-21.7875,walking
2382850777830985,-0.7755736,6.719046,5.52084,0.067193195,-0.7297334,-0.0742943,-33.768753,-6.2812505,-21.618752,walking
2382850797830985,0.5171488,6.4797635,5.6967125,-0.3421508,-1.0337063,-0.044362783,-33.91875,-6.3,-21.65625,walking
2382850817830985,1.2915261,5.9506507,6.378966,-0.55106056,-0.6323033,-0.060855657,-33.956253,-6.3,-21.69375,walking
2382850837830985,1.7536399,6.5694947,8.379366,-0.5217399,0.025884653,-0.116748184,-34.03125,-6.43125,-21.375,walking
2382850857830985,2.902793,6.7322063,8.8187475,-0.44294062,0.62298787,-0.37819082,-34.29375,-6.7875004,-21.4125,walking
2382850877830985,2.2671995,6.207879,8.343473,-0.33634776,0.86488336,-0.5666372,-34.18125,-6.8437505,-21.4125,walking
2382850897830985,1.0067801,5.6644096,7.504191,-0.41087115,0.84808505,-0.5263213,-33.881252,-6.6000004,-21.675001,walking
2382850917830985,-0.038285162,5.6596236,7.207481,-0.5031091,0.6990383,-0.40201384,-33.581253,-6.4875,-21.581251,walking
2382850937830985,-0.36520454,5.66082,7.4862447,-0.4966952,0.6251258,-0.30244574,-32.98125,-6.1687503,-22.143751,walking
