phase,pointerId,pressure,size,timestamp,x,y
DOWN,0,1.0,0.0,351583743,611.875,1689.125
MOVE,0,1.0,0.0,351583763,611.88086,1684.5273
MOVE,0,1.0,0.0,351583779,618.2529,1599.9697
MOVE,0,1.0,0.0,351583796,629.53906,1508.3232
MOVE,0,1.0,0.0,351583813,643.1074,1403.1045
MOVE,0,1.0,0.0,351583830,659.0,1265.125
UP,0,1.0,0.0,351583834,659.0,1265.125
DOWN,0,1.0,0.0,351584019,720.75,1370.25
MOVE,0,1.0,0.0,351584079,720.5088,1327.6787
MOVE,0,1.0,0.0,351584096,727.1924,1262.7588
MOVE,0,1.0,0.0,351584113,734.7197,1228.4639
MOVE,0,1.0,0.0,351584129,741.7451,1201.3818
MOVE,0,1.0,0.0,351584146,748.5742,1183.8516
MOVE,0,1.0,0.0,351584163,754.58203,1174.5225
MOVE,0,1.0,0.0,351584179,758.01465,1171.206
MOVE,0,1.0,0.0,351584196,760.58984,1169.5537
MOVE,0,1.0,0.0,351584213,761.5664,1169.5
MOVE,0,1.0,0.0,351584229,762.63086,1169.5
MOVE,0,1.0,0.0,351584242,763.0625,1169.5
MOVE,0,1.0,0.0,351584256,763.375,1169.5
UP,0,1.0,0.0,351584260,763.375,1169.5
DOWN,0,1.0,0.0,351584845,781.25,1408.375
UP,0,1.0,0.0,351584906,781.25,1408.375
DOWN,0,1.0,0.0,351585088,780.375,1641.0
MOVE,0,1.0,0.0,351585149,779.5,1636.25
MOVE,0,1.0,0.0,351585163,765.47754,1571.1006
MOVE,0,1.0,0.0,351585180,756.5449,1513.5566
MOVE,0,1.0,0.0,351585196,755.625,1441.2373
MOVE,0,1.0,0.0,351585213,758.4912,1359.3701
MOVE,0,1.0,0.0,351585216,760.25,1344.125
UP,0,1.0,0.0,351585220,760.25,1344.125
DOWN,0,1.0,0.0,351585426,780.75,1308.375
MOVE,0,1.0,0.0,351585563,780.6387,1307.8047
MOVE,0,1.0,0.0,351585579,779.41895,1293.5947
MOVE,0,1.0,0.0,351585596,778.2705,1275.543
MOVE,0,1.0,0.0,351585613,777.25,1267.9697
MOVE,0,1.0,0.0,351585629,776.8906,1266.3594
MOVE,0,1.0,0.0,351585630,776.875,1266.375
UP,0,1.0,0.0,351585638,776.875,1266.375
DOWN,0,1.0,0.0,351586879,788.75,1657.625
MOVE,0,1.0,0.0,351586932,787.75,1653.0
MOVE,0,1.0,0.0,351586946,773.4785,1581.8496
MOVE,0,1.0,0.0,351586963,767.2969,1508.7617
MOVE,0,1.0,0.0,351586979,769.90137,1371.5723
MOVE,0,1.0,0.0,351586991,778.25,1265.75
UP,0,1.0,0.0,351586995,778.25,1265.75
DOWN,0,1.0,0.0,351587175,833.125,1298.375
MOVE,0,1.0,0.0,351587263,836.8535,1266.3652
