charCount,fieldId,interKeyMs,isDelete,timestamp
5,text_q6,125,false,1776355945413
2,text_q6,141,true,1776355945554
5,text_q6,2,false,1776355945556
4,text_q6,238,true,1776355945794
3,text_q6,148,true,1776355945942
2,text_q6,154,true,1776355946096
1,text_q6,153,true,1776355946249
0,text_q6,141,true,1776355946390
1,text_q6,634,false,1776355947024
2,text_q6,122,false,1776355947146
3,text_q6,179,false,1776355947325
4,text_q6,130,false,1776355947455
5,text_q6,75,false,1776355947530
6,text_q6,179,false,1776355947709
7,text_q6,247,false,1776355947956
8,text_q6,217,false,1776355948173
9,text_q6,217,false,1776355948390
10,text_q6,104,false,1776355948494
9,text_q6,139,true,1776355948633
10,text_q6,10,false,1776355948643
11,text_q6,79,false,1776355948722
12,text_q6,149,false,1776355948871
13,text_q6,187,false,1776355949058
12,text_q6,63,true,1776355949121
13,text_q6,2,false,1776355949123
14,text_q6,150,false,1776355949273
15,text_q6,120,false,1776355949393
16,text_q6,141,false,1776355949534
17,text_q6,97,false,1776355949631
16,text_q6,103,true,1776355949734
17,text_q6,2,false,1776355949736
18,text_q6,71,false,1776355949807
16,text_q6,148,true,1776355949955
18,text_q6,3,false,1776355949958
19,text_q6,172,false,1776355950130
20,text_q6,227,false,1776355950357
21,text_q6,171,false,1776355950528
22,text_q6,160,false,1776355950688
20,text_q6,177,true,1776355950865
22,text_q6,4,false,1776355950869
20,text_q6,39,true,1776355950908
22,text_q6,3,false,1776355950911
1,text_q7,0,false,1776355952981
0,text_q7,399,true,1776355953380
1,text_q7,245,false,1776355953625
2,text_q7,146,false,1776355953771
1,text_q7,105,true,1776355953876
2,text_q7,2,false,1776355953878
3,text_q7,118,false,1776355953996
4,text_q7,166,false,1776355954162
5,text_q7,197,false,1776355954359
6,text_q7,361,false,1776355954720
7,text_q7,231,false,1776355954951
6,text_q7,105,true,1776355955056
7,text_q7,2,false,1776355955058
8,text_q7,48,false,1776355955106
