phase,pointerId,pressure,size,timestamp,x,y
DOWN,0,1.0,0.5647059,146150753,953.7578,1583.7637
MOVE,0,1.0,0.0627451,146150894,953.7578,1580.5518
MOVE,0,1.0,0.5647059,146150911,953.7578,1569.1572
MOVE,0,1.0,0.5647059,146150928,953.7578,1560.124
MOVE,0,1.0,0.5647059,146150944,953.7578,1552.9707
MOVE,0,1.0,0.0627451,146150961,954.00684,1545.8545
MOVE,0,1.0,0.5647059,146150978,954.25684,1539.4053
MOVE,0,1.0,0.0627451,146150994,954.50684,1533.2158
MOVE,0,1.0,0.0627451,146151011,955.45996,1527.9834
MOVE,0,1.0,0.0627451,146151027,956.5166,1523.3359
MOVE,0,1.0,0.0627451,146151044,957.5869,1518.5977
MOVE,0,1.0,0.5647059,146151061,958.6553,1513.7598
MOVE,0,1.0,0.5647059,146151077,959.25684,1510.0557
MOVE,0,1.0,0.5647059,146151094,959.25684,1508.3574
MOVE,0,1.0,0.0627451,146151106,959.25684,1507.5469
MOVE,0,1.0,0.5647059,146151194,960.0,1509.1709
MOVE,0,1.0,0.59607846,146151210,961.61035,1512.6084
MOVE,0,1.0,0.59607846,146151227,963.3838,1517.3008
MOVE,0,1.0,0.09411766,146151244,965.5254,1523.877
MOVE,0,1.0,0.59607846,146151260,968.64746,1533.583
MOVE,0,1.0,0.59607846,146151277,973.04785,1549.583
MOVE,0,1.0,0.09411766,146151294,976.19336,1572.8711
MOVE,0,1.0,0.627451,146151307,975.44336,1591.5127
UP,0,1.0,0.627451,146151310,975.44336,1591.5127
MOVE,0,1.0,0.53333336,146159316,899.88477,907.0137
MOVE,0,1.0,0.0627451,146159333,880.8047,795.26855
MOVE,0,1.0,0.0627451,146159349,873.25195,693.65234
MOVE,0,1.0,0.0627451,146159370,875.4004,590.4219
MOVE,0,1.0,0.5647059,146159387,883.7998,532.6885
MOVE,0,1.0,0.5647059,146159403,893.85547,491.79883
MOVE,0,1.0,0.0627451,146159420,904.83203,461.27148
MOVE,0,1.0,0.5647059,146159436,911.7617,440.4746
MOVE,0,1.0,0.0627451,146159453,915.58496,424.39258
MOVE,0,1.0,0.5647059,146159470,916.69727,415.42676
MOVE,0,1.0,0.5647059,146159486,916.69727,410.2754
MOVE,0,1.0,0.5647059,146159503,916.69727,407.30762
MOVE,0,1.0,0.5647059,146159520,916.69727,405.10938
MOVE,0,1.0,0.5647059,146159536,916.69727,401.66504
MOVE,0,1.0,0.5647059,146159553,916.69727,396.77832
MOVE,0,1.0,0.0627451,146159570,916.69727,390.03418
MOVE,0,1.0,0.0627451,146159586,916.69727,384.15527
MOVE,0,1.0,0.0627451,146159603,916.69727,380.16406
MOVE,0,1.0,0.5647059,146159620,916.69727,378.0205
MOVE,0,1.0,0.0627451,146159636,916.69727,376.82617
