phase,pointerId,pressure,size,timestamp,x,y
DOWN,0,0.009000001,0.03137255,54380232,89.0,1067.0
MOVE,0,0.015000001,0.039215688,54380296,82.0459,1019.2285
MOVE,0,0.017,0.043137256,54380313,69.038086,972.86035
MOVE,0,0.017,0.043137256,54380329,46.567383,925.9004
MOVE,0,0.004,0.043137256,54380346,21.297852,881.5957
MOVE,0,0.004,0.043137256,54380356,0.0,838.0
UP,0,0.004,0.043137256,54380364,0.0,838.0
DOWN,0,0.009000001,0.03529412,54380664,627.0,975.0
MOVE,0,0.010000001,0.03529412,54380712,623.4131,967.1006
MOVE,0,0.011000001,0.03529412,54380729,609.5654,915.6826
MOVE,0,0.010000001,0.03137255,54380745,594.43066,766.7832
MOVE,0,0.010000001,0.03529412,54380762,613.0752,582.6113
MOVE,0,0.008,0.03529412,54380779,644.65137,460.16406
MOVE,0,0.008,0.03529412,54380789,670.0,362.0
UP,0,0.008,0.03529412,54380797,670.0,362.0
DOWN,0,0.0050000004,0.03137255,54381097,568.0,801.0
MOVE,0,0.011000001,0.03529412,54381128,566.69824,744.6006
MOVE,0,0.012,0.043137256,54381145,579.0469,612.19727
MOVE,0,0.011000001,0.039215688,54381161,617.98145,460.7295
MOVE,0,0.007,0.03529412,54381178,661.2539,348.81152
MOVE,0,0.007,0.03529412,54381189,698.0,255.0
UP,0,0.007,0.03529412,54381197,698.0,255.0
DOWN,0,0.009000001,0.039215688,54381613,605.0,715.0
MOVE,0,0.010000001,0.039215688,54381661,605.0,700.7803
MOVE,0,0.010000001,0.03137255,54381677,605.0,685.1113
MOVE,0,0.010000001,0.039215688,54381694,606.0,668.10156
MOVE,0,0.010000001,0.03529412,54381711,606.0,654.7969
MOVE,0,0.010000001,0.03529412,54381727,607.0,645.1904
MOVE,0,0.011000001,0.03529412,54381744,608.0,637.20703
MOVE,0,0.011000001,0.03529412,54381761,608.0,631.89453
MOVE,0,0.011000001,0.03529412,54381777,608.0,627.59863
MOVE,0,0.011000001,0.03529412,54381794,608.0,625.3008
MOVE,0,0.011000001,0.03529412,54381810,608.0,623.2969
MOVE,0,0.011000001,0.03529412,54381827,609.0,621.2969
MOVE,0,0.011000001,0.03529412,54381834,609.0,620.5
MOVE,0,0.012,0.03529412,54381877,609.0,622.0
MOVE,0,0.012,0.03137255,54381894,608.0,625.69824
MOVE,0,0.012,0.03529412,54381910,608.0,628.69824
MOVE,0,0.012,0.03529412,54381927,607.0,633.4072
MOVE,0,0.012,0.039215688,54381944,606.0,637.40234
MOVE,0,0.012,0.043137256,54381960,605.0,642.3965
MOVE,0,0.012,0.039215688,54381977,605.0,647.3906
MOVE,0,0.012,0.03529412,54381994,604.0,654.08887
MOVE,0,0.012,0.03529412,54382010,603.0,661.0967
MOVE,0,0.012,0.03137255,54382027,600.30176,671.49316
MOVE,0,0.012,0.039215688,54382043,598.29785,687.6201
MOVE,0,0.012,0.03137255,54382060,596.3047,706.6504
MOVE,0,0.012,0.03137255,54382077,594.2998,734.5088
MOVE,0,0.011000001,0.03529412,54382093,592.2998,770.59766
MOVE,0,0.010000001,0.03529412,54382110,589.29785,807.63086
MOVE,0,0.009000001,0.03529412,54382127,587.2842,843.16113
MOVE,0,0.007,0.03137255,54382143,583.8213,889.5996
MOVE,0,0.007,0.03137255,54382154,578.0,956.0
UP,0,0.007,0.03137255,54382162,578.0,956.0
DOWN,0,0.013,0.03529412,54382312,566.0,598.0
MOVE,0,0.015000001,0.03529412,54382360,564.30176,616.3799
MOVE,0,0.014,0.03529412,54382376,559.6006,651.68945
MOVE,0,0.013,0.03137255,54382393,554.6094,707.16797
MOVE,0,0.011000001,0.03529412,54382410,550.30273,768.917
MOVE,0,0.010000001,0.039215688,54382426,548.3008,827.584
MOVE,0,0.009000001,0.039215688,54382443,549.0,875.3291
MOVE,0,0.006,0.039215688,54382460,550.7217,919.37695
MOVE,0,0.006,0.039215688,54382470,556.0,969.0
UP,0,0.006,0.039215688,54382478,556.0,969.0
DOWN,0,0.007,0.03137255,54382595,576.0,704.0
MOVE,0,0.015000001,0.03529412,54382659,576.0,714.49023
MOVE,0,0.014,0.039215688,54382676,576.0,728.8535
MOVE,0,0.014,0.03529412,54382693,575.0,746.5713
MOVE,0,0.013,0.03529412,54382709,574.0,762.5674
MOVE,0,0.013,0.043137256,54382726,573.0,776.874
MOVE,0,0.013,0.039215688,54382743,573.0,790.1992
MOVE,0,0.013,0.039215688,54382759,572.0,799.79004
MOVE,0,0.013,0.039215688,54382776,571.0,807.08496
MOVE,0,0.013,0.039215688,54382793,571.0,811.39746
MOVE,0,0.013,0.03529412,54382809,571.0,816.3916
MOVE,0,0.013,0.03529412,54382826,571.0,818.7031
MOVE,0,0.014,0.03529412,54382842,571.0,823.40234
MOVE,0,0.013,0.03529412,54382859,571.0,829.1006
MOVE,0,0.012,0.043137256,54382876,572.0,838.4922
MOVE,0,0.013,0.03137255,54382892,572.0,851.2041
MOVE,0,0.012,0.03529412,54382909,572.0,866.624
MOVE,0,0.011000001,0.039215688,54382926,573.0,884.3076
MOVE,0,0.012,0.03137255,54382942,573.0,905.00586
MOVE,0,0.011000001,0.039215688,54382959,574.0,927.67773
MOVE,0,0.010000001,0.03137255,54382976,574.0,952.4385
MOVE,0,0.010000001,0.039215688,54382992,574.0,973.6758
