answerId,holdMs,phase,pressure,size,timestamp,x,y
mc_q1_choice_C,0,DOWN,0.014,0.039215688,150333060,104.0,9.0
mc_q1_choice_C,48,UP,0.014,0.039215688,150333108,104.0,9.0
mc_q1_choice_C,0,DOWN,0.016,0.039215688,150333243,144.0,45.0
mc_q1_choice_C,49,UP,0.016,0.039215688,150333292,144.0,45.0
mc_q1_choice_A,0,DOWN,0.011000001,0.03529412,150333442,121.0,41.0
mc_q1_choice_A,83,UP,0.011000001,0.03529412,150333525,121.0,41.0
mc_q2_choice_A,0,DOWN,0.016,0.03529412,150334407,184.0,48.0
mc_q2_choice_A,100,UP,0.016,0.039215688,150334507,185.0,48.0
mc_q2_choice_D,0,DOWN,0.012,0.03137255,150334524,141.0,58.0
mc_q2_choice_C,0,DOWN,0.016,0.039215688,150334640,176.0,29.0
mc_q2_choice_D,17,UP,0.0050000004,0.03529412,150334657,130.0,61.0
mc_q2_choice_C,100,UP,0.016,0.039215688,150334740,176.0,29.0
mc_q2_choice_B,0,DOWN,0.016,0.03529412,150334773,127.0,51.0
mc_q2_choice_B,67,UP,0.016,0.03529412,150334840,127.0,51.0
mc_q3_choice_B,0,DOWN,0.010000001,0.03529412,150335605,165.0,27.0
mc_q3_choice_A,0,DOWN,0.016,0.03529412,150335656,245.0,45.0
mc_q3_choice_B,50,UP,0.015000001,0.039215688,150335706,165.0,27.0
mc_q3_choice_C,0,DOWN,0.006,0.027450982,150335723,129.0,69.0
mc_q3_choice_A,16,UP,0.011000001,0.03529412,150335739,245.0,45.0
mc_q3_choice_C,99,UP,0.016,0.03529412,150335822,129.0,69.0
mc_q3_choice_D,0,DOWN,0.014,0.03137255,150335872,203.0,13.0
mc_q3_choice_C,0,DOWN,0.016,0.03529412,150335872,278.0,6.0
mc_q3_choice_D,67,UP,0.014,0.03137255,150335939,203.0,13.0
mc_q3_choice_C,67,UP,0.016,0.03529412,150335939,278.0,6.0
mc_q3_choice_C,0,DOWN,0.014,0.039215688,150335955,127.0,33.0
mc_q3_choice_C,66,UP,0.014,0.039215688,150336021,127.0,33.0
mc_q3_choice_B,0,DOWN,0.016,0.03529412,150336072,202.0,66.0
mc_q3_choice_A,0,DOWN,0.016,0.03529412,150336089,294.0,50.0
mc_q3_choice_B,66,UP,0.015000001,0.03529412,150336155,202.0,66.0
mc_q3_choice_A,165,UP,0.016,0.039215688,150336254,188.0,171.0
mc_q4_choice_B,0,DOWN,0.016,0.039215688,150337120,194.0,56.0
mc_q4_choice_A,0,DOWN,0.016,0.03529412,150337137,266.0,68.0
mc_q4_choice_B,67,UP,0.015000001,0.039215688,150337204,194.0,56.0
mc_q4_choice_A,67,UP,0.016,0.03529412,150337204,266.0,68.0
mc_q4_choice_C,0,DOWN,0.013,0.039215688,150337204,123.0,62.0
mc_q4_choice_C,82,UP,0.013,0.039215688,150337286,123.0,62.0
mc_q5_choice_B,0,DOWN,0.004,0.03529412,150338236,17.0,25.0
mc_q5_choice_C,0,DOWN,0.014,0.03137255,150338252,160.0,13.0
mc_q5_choice_B,33,UP,0.002,0.03137255,150338285,41.0,13.0
mc_q5_choice_C,83,UP,0.015000001,0.03137255,150338335,160.0,13.0
mc_q5_choice_B,0,DOWN,0.003,0.03529412,150338385,53.0,60.0
mc_q5_choice_B,100,UP,0.003,0.03529412,150338485,53.0,60.0
mc_q5_choice_B,0,DOWN,0.015000001,0.03137255,150338635,36.0,4.0
mc_q5_choice_B,66,UP,0.015000001,0.03137255,150338701,36.0,4.0
