direction,listId,scrollY,timestamp,velocityPx
DOWN,main_scroll,0,1776004963258,0.0
DOWN,main_scroll,48,1776004965852,0.0
DOWN,main_scroll,90,1776004965859,0.0
DOWN,main_scroll,142,1776004965867,0.0
DOWN,main_scroll,194,1776004965876,0.0
DOWN,main_scroll,251,1776004965884,0.0
DOWN,main_scroll,307,1776004965893,0.0
DOWN,main_scroll,362,1776004965901,0.0
DOWN,main_scroll,414,1776004965910,0.0
DOWN,main_scroll,464,1776004965917,0.0
DOWN,main_scroll,519,1776004965926,0.0
DOWN,main_scroll,626,1776004965934,0.0
DOWN,main_scroll,631,1776004965938,0.0
DOWN,main_scroll,654,1776004965943,0.0
DOWN,main_scroll,685,1776004965951,0.0
DOWN,main_scroll,731,1776004965959,0.0
DOWN,main_scroll,785,1776004965967,0.0
DOWN,main_scroll,847,1776004965976,0.0
DOWN,main_scroll,908,1776004965985,0.0
DOWN,main_scroll,968,1776004965993,0.0
DOWN,main_scroll,1029,1776004966001,0.0
DOWN,main_scroll,1096,1776004966009,0.0
DOWN,main_scroll,1155,1776004966017,0.0
DOWN,main_scroll,1213,1776004966026,0.0
DOWN,main_scroll,1278,1776004966034,0.0
DOWN,main_scroll,1334,1776004966042,0.0
DOWN,main_scroll,1390,1776004966050,0.0
DOWN,main_scroll,1452,1776004966059,0.0
DOWN,main_scroll,1506,1776004966068,0.0
DOWN,main_scroll,1508,1776004966200,0.0
DOWN,main_scroll,1509,1776004966208,0.0
DOWN,main_scroll,1512,1776004966217,0.0
DOWN,main_scroll,1515,1776004966226,0.0
DOWN,main_scroll,1520,1776004966234,0.0
DOWN,main_scroll,1528,1776004966242,0.0
DOWN,main_scroll,1532,1776004966251,0.0
DOWN,main_scroll,1538,1776004966259,0.0
DOWN,main_scroll,1548,1776004966275,0.0
DOWN,main_scroll,1552,1776004966283,0.0
DOWN,main_scroll,1554,1776004966292,0.0
DOWN,main_scroll,1556,1776004966300,0.0
DOWN,main_scroll,1557,1776004966309,0.0
DOWN,main_scroll,1517,1776004966342,0.0
DOWN,main_scroll,1475,1776004966351,0.0
DOWN,main_scroll,1417,1776004966359,0.0
DOWN,main_scroll,1346,1776004966367,0.0
DOWN,main_scroll,1208,1776004966375,0.0
DOWN,main_scroll,1199,1776004966378,0.0
DOWN,main_scroll,1169,1776004966383,0.0
DOWN,main_scroll,1129,1776004966393,0.0
DOWN,main_scroll,1069,1776004966400,0.0
DOWN,main_scroll,1000,1776004966408,0.0
DOWN,main_scroll,921,1776004966417,0.0
DOWN,main_scroll,841,1776004966425,0.0
DOWN,main_scroll,763,1776004966434,0.0
DOWN,main_scroll,685,1776004966442,0.0
DOWN,main_scroll,598,1776004966450,0.0
DOWN,main_scroll,521,1776004966458,0.0
DOWN,main_scroll,445,1776004966467,0.0
DOWN,main_scroll,361,1776004966475,0.0
DOWN,main_scroll,287,1776004966483,0.0
DOWN,main_scroll,213,1776004966492,0.0
DOWN,main_scroll,132,1776004966500,0.0
DOWN,main_scroll,60,1776004966509,0.0
DOWN,main_scroll,0,1776004966517,0.0
DOWN,main_scroll,23,1776004969322,0.0
DOWN,main_scroll,50,1776004969330,0.0
DOWN,main_scroll,77,1776004969338,0.0
DOWN,main_scroll,109,1776004969346,0.0
DOWN,main_scroll,144,1776004969355,0.0
DOWN,main_scroll,178,1776004969363,0.0
DOWN,main_scroll,214,1776004969371,0.0
DOWN,main_scroll,242,1776004969380,0.0
DOWN,main_scroll,267,1776004969389,0.0
DOWN,main_scroll,291,1776004969397,0.0
DOWN,main_scroll,313,1776004969405,0.0
DOWN,main_scroll,328,1776004969414,0.0
DOWN,main_scroll,343,1776004969422,0.0
DOWN,main_scroll,358,1776004969431,0.0
DOWN,main_scroll,374,1776004969438,0.0
DOWN,main_scroll,386,1776004969446,0.0
DOWN,main_scroll,398,1776004969455,0.0
DOWN,main_scroll,406,1776004969464,0.0
DOWN,main_scroll,413,1776004969472,0.0
DOWN,main_scroll,419,1776004969480,0.0
DOWN,main_scroll,423,1776004969488,0.0
DOWN,main_scroll,425,1776004969498,0.0
DOWN,main_scroll,426,1776004969505,0.0
DOWN,main_scroll,427,1776004969588,0.0
DOWN,main_scroll,447,1776004970271,0.0
DOWN,main_scroll,475,1776004970278,0.0
DOWN,main_scroll,505,1776004970287,0.0
DOWN,main_scroll,529,1776004970295,0.0
DOWN,main_scroll,556,1776004970303,0.0
DOWN,main_scroll,577,1776004970311,0.0
DOWN,main_scroll,594,1776004970320,0.0
DOWN,main_scroll,607,1776004970329,0.0
DOWN,main_scroll,622,1776004970345,0.0
DOWN,main_scroll,627,1776004970354,0.0
DOWN,main_scroll,631,1776004970362,0.0
DOWN,main_scroll,636,1776004970370,0.0
DOWN,main_scroll,639,1776004970378,0.0
DOWN,main_scroll,641,1776004970387,0.0
DOWN,main_scroll,644,1776004970395,0.0
DOWN,main_scroll,646,1776004970404,0.0
DOWN,main_scroll,647,1776004970412,0.0
DOWN,main_scroll,649,1776004970420,0.0
DOWN,main_scroll,651,1776004970437,0.0
DOWN,main_scroll,652,1776004970445,0.0
DOWN,main_scroll,653,1776004970470,0.0
DOWN,main_scroll,656,1776004970531,0.0
DOWN,main_scroll,682,1776004971685,0.0
DOWN,main_scroll,713,1776004971694,0.0
DOWN,main_scroll,780,1776004971711,0.0
DOWN,main_scroll,813,1776004971719,0.0
DOWN,main_scroll,842,1776004971727,0.0
DOWN,main_scroll,874,1776004971735,0.0
DOWN,main_scroll,896,1776004971744,0.0
DOWN,main_scroll,916,1776004971751,0.0
DOWN,main_scroll,933,1776004971760,0.0
DOWN,main_scroll,952,1776004971768,0.0
DOWN,main_scroll,966,1776004971778,0.0
DOWN,main_scroll,978,1776004971785,0.0
DOWN,main_scroll,987,1776004971794,0.0
DOWN,main_scroll,994,1776004971802,0.0
DOWN,main_scroll,1000,1776004971810,0.0
DOWN,main_scroll,1007,1776004971818,0.0
DOWN,main_scroll,1013,1776004971827,0.0
DOWN,main_scroll,1017,1776004971835,0.0
DOWN,main_scroll,1022,1776004971843,0.0
DOWN,main_scroll,1026,1776004971852,0.0
DOWN,main_scroll,1029,1776004971860,0.0
DOWN,main_scroll,1031,1776004971869,0.0
DOWN,main_scroll,1033,1776004971876,0.0
DOWN,main_scroll,1035,1776004971884,0.0
DOWN,main_scroll,1068,1776004972783,0.0
DOWN,main_scroll,1098,1776004972793,0.0
DOWN,main_scroll,1152,1776004972808,0.0
DOWN,main_scroll,1178,1776004972818,0.0
DOWN,main_scroll,1198,1776004972825,0.0
DOWN,main_scroll,1214,1776004972834,0.0
DOWN,main_scroll,1228,1776004972842,0.0
DOWN,main_scroll,1242,1776004972850,0.0
DOWN,main_scroll,1253,1776004972858,0.0
DOWN,main_scroll,1262,1776004972867,0.0
DOWN,main_scroll,1268,1776004972875,0.0
DOWN,main_scroll,1273,1776004972884,0.0
DOWN,main_scroll,1278,1776004972892,0.0
DOWN,main_scroll,1281,1776004972900,0.0
DOWN,main_scroll,1283,1776004972909,0.0
DOWN,main_scroll,1284,1776004972916,0.0
DOWN,main_scroll,1304,1776004973425,0.0
DOWN,main_scroll,1346,1776004973432,0.0
DOWN,main_scroll,1389,1776004973441,0.0
DOWN,main_scroll,1435,1776004973449,0.0
DOWN,main_scroll,1482,1776004973458,0.0
DOWN,main_scroll,1529,1776004973467,0.0
DOWN,main_scroll,1573,1776004973474,0.0
DOWN,main_scroll,1614,1776004973482,0.0
DOWN,main_scroll,1645,1776004973491,0.0
DOWN,main_scroll,1672,1776004973499,0.0
DOWN,main_scroll,1701,1776004973508,0.0
