answerId,holdMs,phase,pressure,size,timestamp,x,y
mc_q2_choice_B,0,DOWN,1.0,0.011764707,470959553,350.0,77.0
mc_q1_choice_D,0,DOWN,1.0,0.011764707,470964336,400.0,134.0
mc_q1_choice_D,101,UP,1.0,0.015686275,470964437,421.0,129.5
mc_q1_choice_B,0,DOWN,1.0,0.013725491,470964962,259.0,94.0
mc_q1_choice_B,58,UP,1.0,0.013725491,470965020,259.0,93.0
mc_q1_choice_A,0,DOWN,1.0,0.011764707,470965319,370.0,43.0
mc_q1_choice_A,67,UP,1.0,0.011764707,470965386,376.0,42.0
mc_q1_choice_C,0,DOWN,1.0,0.011764707,470965579,350.0,29.0
mc_q1_choice_C,83,UP,1.0,0.011764707,470965662,360.0,40.0
mc_q1_choice_D,0,DOWN,1.0,0.011764707,470965922,119.0,106.0
mc_q1_choice_D,90,UP,1.0,0.015686275,470966012,125.0,114.0
mc_q1_choice_B,0,DOWN,1.0,0.015686275,470966172,215.0,84.0
mc_q1_choice_B,73,UP,1.0,0.01764706,470966245,215.0,84.0
mc_q1_choice_D,0,DOWN,1.0,0.011764707,470967080,152.0,35.0
mc_q1_choice_D,57,UP,1.0,0.015686275,470967137,152.0,36.0
mc_q2_choice_B,0,DOWN,1.0,0.009803922,470967630,160.0,53.0
mc_q2_choice_B,73,UP,1.0,0.013725491,470967703,157.5,52.0
mc_q2_choice_D,0,DOWN,1.0,0.011764707,470968367,311.0,20.0
mc_q2_choice_D,70,UP,1.0,0.013725491,470968437,305.0,5.0
mc_q2_choice_C,0,DOWN,1.0,0.011764707,470968787,327.0,78.0
mc_q2_choice_C,66,UP,1.0,0.015686275,470968853,335.0,69.0
mc_q2_choice_A,0,DOWN,1.0,0.013725491,470969063,429.0,59.0
mc_q2_choice_A,65,UP,1.0,0.015686275,470969128,419.0,60.0
mc_q2_choice_B,0,DOWN,1.0,0.011764707,470969863,304.0,3.0
mc_q2_choice_B,49,UP,1.0,0.015686275,470969912,297.0,5.0
mc_q1_choice_A,0,DOWN,1.0,0.011764707,470971053,290.0,39.0
mc_q1_choice_A,84,UP,1.0,0.011764707,470971137,286.0,30.0
mc_q1_choice_B,0,DOWN,1.0,0.011764707,470972295,297.0,110.0
mc_q1_choice_B,59,UP,1.0,0.011764707,470972354,300.0,110.0
mc_q1_choice_D,0,DOWN,1.0,0.011764707,470972629,80.0,114.0
mc_q1_choice_D,91,UP,1.0,0.013725491,470972720,96.0,116.0
mc_q1_choice_C,0,DOWN,1.0,0.011764707,470972955,345.0,46.0
mc_q1_choice_C,74,UP,1.0,0.013725491,470973029,343.0,52.0
mc_q1_choice_A,0,DOWN,1.0,0.013725491,470973354,424.0,54.0
mc_q1_choice_A,58,UP,1.0,0.01764706,470973412,422.0,52.0
mc_q1_choice_B,0,DOWN,1.0,0.011764707,470973615,232.0,46.0
mc_q1_choice_B,64,UP,1.0,0.013725491,470973679,238.0,39.0
mc_q1_choice_C,0,DOWN,1.0,0.011764707,470989438,338.0,43.0
mc_q1_choice_C,99,UP,1.0,0.013725491,470989537,338.0,40.0
mc_q1_choice_A,0,DOWN,1.0,0.011764707,470989866,383.0,81.0
mc_q1_choice_A,79,UP,1.0,0.011764707,470989945,389.0,71.0
mc_q1_choice_B,0,DOWN,1.0,0.009803922,470990243,272.0,52.0
mc_q1_choice_B,85,UP,1.0,0.011764707,470990328,281.0,57.0
mc_q1_choice_D,0,DOWN,1.0,0.011764707,470990479,188.0,78.0
mc_q1_choice_D,74,UP,1.0,0.015686275,470990553,188.0,78.0
mc_q1_choice_C,0,DOWN,1.0,0.011764707,470990713,372.0,93.0
mc_q1_choice_C,74,UP,1.0,0.013725491,470990787,385.0,87.0
mc_q1_choice_A,0,DOWN,1.0,0.011764707,470991149,388.0,78.0
mc_q1_choice_A,79,UP,1.0,0.011764707,470991228,381.0,77.0
mc_q1_choice_B,0,DOWN,1.0,0.011764707,470991437,186.0,59.0
mc_q1_choice_B,100,UP,1.0,0.015686275,470991537,201.0,54.0
mc_q1_choice_D,0,DOWN,1.0,0.011764707,470991768,126.0,57.0
mc_q1_choice_D,69,UP,1.0,0.011764707,470991837,127.0,56.0
mc_q1_choice_C,0,DOWN,1.0,0.011764707,470992005,345.0,89.0
mc_q1_choice_C,73,UP,1.0,0.015686275,470992078,347.0,80.0
mc_q1_choice_A,0,DOWN,1.0,0.013725491,470992270,420.0,67.0
mc_q1_choice_A,58,UP,1.0,0.015686275,470992328,417.0,64.0
mc_q1_choice_B,0,DOWN,1.0,0.011764707,470992512,108.0,56.0
mc_q1_choice_B,83,UP,1.0,0.015686275,470992595,121.0,57.0
mc_q1_choice_C,0,DOWN,1.0,0.011764707,470993487,400.0,93.0
mc_q1_choice_C,75,UP,1.0,0.015686275,470993562,412.0,85.0
mc_q1_choice_A,0,DOWN,1.0,0.011764707,470993945,436.0,64.0
mc_q1_choice_A,109,UP,1.0,0.015686275,470994054,424.0,55.0
mc_q1_choice_B,0,DOWN,1.0,0.011764707,470994237,238.0,16.0
mc_q1_choice_B,100,UP,1.0,0.013725491,470994337,249.0,20.0
mc_q1_choice_C,0,DOWN,1.0,0.011764707,470994938,384.0,94.0
mc_q1_choice_C,74,UP,1.0,0.013725491,470995012,388.0,90.0
mc_q1_choice_A,0,DOWN,1.0,0.011764707,470995274,433.0,124.0
mc_q1_choice_A,63,UP,1.0,0.011764707,470995337,443.0,122.0
mc_q1_choice_B,0,DOWN,1.0,0.011764707,470995546,188.0,89.0
mc_q1_choice_B,57,UP,1.0,0.015686275,470995603,196.0,86.0
mc_q1_choice_C,0,DOWN,1.0,0.015686275,470996369,367.0,52.0
mc_q1_choice_C,85,UP,1.0,0.015686275,470996454,364.0,51.0
mc_q1_choice_B,0,DOWN,1.0,0.011764707,470996803,293.0,14.0
mc_q1_choice_B,84,UP,1.0,0.013725491,470996887,307.0,16.0
mc_q2_choice_A,0,DOWN,1.0,0.011764707,471005933,378.0,84.0
mc_q2_choice_A,45,UP,1.0,0.01764706,471005978,381.0,81.0
mc_q3_choice_B,0,DOWN,1.0,0.011764707,471011795,380.0,72.0
mc_q3_choice_B,75,UP,1.0,0.015686275,471011870,391.0,71.0
mc_q3_choice_A,0,DOWN,1.0,0.011764707,471012346,415.0,103.0
mc_q3_choice_A,74,UP,1.0,0.015686275,471012420,422.0,97.0
mc_q4_choice_B,0,DOWN,1.0,0.011764707,471013987,299.0,44.0
