charCount,fieldId,interKeyMs,isDelete,timestamp
1,text_q1,0,false,1775551310379
1,text_q1,147,false,1775551310526
2,text_q1,357,false,1775551310883
2,text_q1,315,false,1775551311198
3,text_q1,1,false,1775551311199
4,text_q1,515,false,1775551311714
5,text_q1,274,false,1775551311988
5,text_q1,858,false,1775551312846
6,text_q1,730,false,1775551313576
5,text_q1,1687,false,1775551315263
6,text_q1,941,false,1775551316204
6,text_q1,976,false,1775551317180
7,text_q1,2,false,1775551317182
1,text_q2,0,false,1775551326850
2,text_q2,291,false,1775551327141
3,text_q2,166,false,1775551327307
3,text_q2,58,false,1775551327365
3,text_q2,224,false,1775551327589
4,text_q2,2,false,1775551327591
5,text_q2,106,false,1775551327697
6,text_q2,183,false,1775551327880
7,text_q2,182,false,1775551328062
8,text_q2,85,false,1775551328147
8,text_q2,216,false,1775551328363
7,text_q2,423,false,1775551328786
6,text_q2,159,false,1775551328945
5,text_q2,157,false,1775551329102
6,text_q2,249,false,1775551329351
7,text_q2,200,false,1775551329551
8,text_q2,91,false,1775551329642
8,text_q2,225,false,1775551329867
1,text_q3,0,false,1775551331953
2,text_q3,191,false,1775551332144
3,text_q3,149,false,1775551332293
3,text_q3,126,false,1775551332419
3,text_q3,157,false,1775551332576
4,text_q3,1,false,1775551332577
5,text_q3,448,false,1775551333025
6,text_q3,257,false,1775551333282
7,text_q3,241,false,1775551333523
8,text_q3,183,false,1775551333706
8,text_q3,209,false,1775551333915
9,text_q3,1,false,1775551333916
10,text_q3,263,false,1775551334179
11,text_q3,201,false,1775551334380
12,text_q3,99,false,1775551334479
12,text_q3,158,false,1775551334637
13,text_q3,118,false,1775551334755
13,text_q3,58,false,1775551334813
1,text_q4,0,false,1775551337863
2,text_q4,98,false,1775551337961
3,text_q4,159,false,1775551338120
3,text_q4,107,false,1775551338227
3,text_q4,159,false,1775551338386
4,text_q4,1,false,1775551338387
5,text_q4,298,false,1775551338685
6,text_q4,125,false,1775551338810
7,text_q4,157,false,1775551338967
7,text_q4,159,false,1775551339126
7,text_q4,90,false,1775551339216
8,text_q4,93,false,1775551339309
8,text_q4,207,false,1775551339516
9,text_q4,2,false,1775551339518
10,text_q4,555,false,1775551340073
11,text_q4,175,false,1775551340248
12,text_q4,74,false,1775551340322
12,text_q4,208,false,1775551340530
12,text_q4,141,false,1775551340671
13,text_q4,1,false,1775551340672
12,text_q4,390,true,1775551341062
12,text_q4,91,false,1775551341153
13,text_q4,2,false,1775551341155
14,text_q4,273,false,1775551341428
15,text_q4,174,false,1775551341602
15,text_q4,158,false,1775551341760
16,text_q4,34,false,1775551341794
16,text_q4,191,false,1775551341985
17,text_q4,1,false,1775551341986
18,text_q4,173,false,1775551342159
19,text_q4,100,false,1775551342259
20,text_q4,216,false,1775551342475
20,text_q4,200,false,1775551342675
21,text_q4,540,false,1775551343215
1,text_q5,0,false,1775551346134
2,text_q5,132,false,1775551346266
3,text_q5,157,false,1775551346423
4,text_q5,217,false,1775551346640
4,text_q5,65,false,1775551346705
3,text_q5,2210,true,1775551348915
2,text_q5,50,false,1775551348965
1,text_q5,55,false,1775551349020
0,text_q5,44,true,1775551349064
1,text_q6,0,false,1775551350539
2,text_q6,125,false,1775551350664
3,text_q6,189,false,1775551350853
4,text_q6,266,false,1775551351119
5,text_q6,108,false,1775551351227
6,text_q6,233,false,1775551351460
7,text_q6,199,false,1775551351659
1,text_q5,16966,false,1775551366030
2,text_q5,175,false,1775551366205
3,text_q5,149,false,1775551366354
4,text_q5,725,false,1775551367079
5,text_q5,207,false,1775551367286
5,text_q5,91,false,1775551367377
5,text_q5,167,false,1775551367544
5,text_q5,116,false,1775551367660
6,text_q5,2,false,1775551367662
7,text_q5,91,false,1775551367753
8,text_q5,214,false,1775551367967
9,text_q5,133,false,1775551368100
9,text_q5,42,false,1775551368142
8,text_q5,1621,true,1775551369763
9,text_q5,215,false,1775551369978
1,text_q7,0,false,1775551372273
2,text_q7,83,false,1775551372356
2,text_q7,357,false,1775551372713
2,text_q7,184,false,1775551372897
3,text_q7,0,false,1775551372897
4,text_q7,380,false,1775551373277
5,text_q7,217,false,1775551373494
5,text_q7,183,false,1775551373677
6,text_q7,165,false,1775551373842
6,text_q7,159,false,1775551374001
