answerId,holdMs,phase,pressure,size,timestamp,x,y
mc_q1_choice_C,0,DOWN,1.0,0.0,192882301,111.0,56.0
mc_q1_choice_C,75,UP,1.0,0.0,192882376,111.0,56.0
mc_q2_choice_A,0,DOWN,1.0,0.0,192882700,160.0,54.0
mc_q2_choice_A,91,UP,1.0,0.0,192882791,160.0,54.0
mc_q2_choice_B,0,DOWN,1.0,0.0,192883108,125.0,65.0
mc_q2_choice_B,74,UP,1.0,0.0,192883182,125.0,65.0
mc_q2_choice_C,0,DOWN,1.0,0.0,192883382,148.0,90.0
mc_q2_choice_C,74,UP,1.0,0.0,192883456,148.0,90.0
mc_q3_choice_A,0,DOWN,1.0,0.0,192884180,135.0,76.0
mc_q3_choice_A,0,DOWN,1.0,0.0,192884712,124.0,72.0
mc_q3_choice_A,57,UP,1.0,0.0,192884769,124.0,72.0
mc_q3_choice_C,0,DOWN,1.0,0.0,192884961,250.0,94.0
mc_q3_choice_C,99,UP,1.0,0.0,192885060,250.0,94.0
mc_q3_choice_D,0,DOWN,1.0,0.0,192885169,103.0,34.0
mc_q3_choice_D,74,UP,1.0,0.0,192885243,103.0,34.0
mc_q3_choice_B,0,DOWN,1.0,0.0,192885327,86.0,62.0
mc_q3_choice_B,74,UP,1.0,0.0,192885401,86.0,62.0
mc_q4_choice_B,0,DOWN,1.0,0.0,192886532,176.0,52.0
mc_q4_choice_C,0,DOWN,1.0,0.0,192886997,143.0,50.0
mc_q4_choice_C,74,UP,1.0,0.0,192887071,143.0,50.0
mc_q4_choice_D,0,DOWN,1.0,0.0,192887105,246.0,98.0
mc_q4_choice_D,83,UP,1.0,0.0,192887188,246.0,98.0
mc_q4_choice_A,0,DOWN,1.0,0.0,192887213,102.0,48.0
mc_q4_choice_A,58,UP,1.0,0.0,192887271,102.0,48.0
mc_q4_choice_B,0,DOWN,1.0,0.0,192887330,254.0,62.0
mc_q4_choice_B,107,UP,1.0,0.0,192887437,254.0,62.0
mc_q4_choice_C,0,DOWN,1.0,0.0,192887720,169.0,55.0
mc_q4_choice_C,66,UP,1.0,0.0,192887786,169.0,55.0
mc_q4_choice_D,0,DOWN,1.0,0.0,192887861,258.0,76.0
mc_q4_choice_D,83,UP,1.0,0.0,192887944,258.0,76.0
mc_q4_choice_A,0,DOWN,1.0,0.0,192888011,127.0,83.0
mc_q4_choice_A,66,UP,1.0,0.0,192888077,127.0,83.0
mc_q4_choice_D,0,DOWN,1.0,0.0,192888119,229.0,74.0
mc_q4_choice_D,91,UP,1.0,0.0,192888210,229.0,74.0
mc_q4_choice_C,0,DOWN,1.0,0.0,192888244,147.0,74.0
mc_q4_choice_C,74,UP,1.0,0.0,192888318,147.0,74.0
mc_q4_choice_D,0,DOWN,1.0,0.0,192888360,225.0,89.0
mc_q4_choice_D,83,UP,1.0,0.0,192888443,225.0,89.0
mc_q4_choice_C,0,DOWN,1.0,0.0,192888468,140.0,78.0
mc_q4_choice_C,75,UP,1.0,0.0,192888543,140.0,78.0
mc_q4_choice_D,0,DOWN,1.0,0.0,192888618,212.0,92.0
mc_q4_choice_C,0,DOWN,1.0,0.0,192888676,149.0,74.0
mc_q4_choice_D,41,UP,1.0,0.0,192888717,212.0,92.0
mc_q4_choice_C,49,UP,1.0,0.0,192888725,149.0,74.0
mc_q4_choice_C,0,DOWN,1.0,0.0,192889632,203.0,65.0
mc_q5_choice_A,0,DOWN,1.0,0.0,192890704,107.0,66.0
mc_q5_choice_A,83,UP,1.0,0.0,192890787,107.0,66.0
mc_q5_choice_C,0,DOWN,1.0,0.0,192890970,145.0,55.0
mc_q5_choice_C,74,UP,1.0,0.0,192891044,145.0,55.0
mc_q5_choice_D,0,DOWN,1.0,0.0,192891784,318.0,20.0
mc_q5_choice_D,33,UP,1.0,0.0,192891817,318.0,20.0
mc_q5_choice_D,0,DOWN,1.0,0.0,192891892,322.0,98.0
mc_q5_choice_D,58,UP,1.0,0.0,192891950,322.0,98.0
mc_q5_choice_B,0,DOWN,1.0,0.0,192892283,317.0,95.0
mc_q5_choice_B,91,UP,1.0,0.0,192892374,317.0,95.0
mc_q6_choice_B,0,DOWN,1.0,0.0,192893347,274.0,20.0
mc_q6_choice_B,74,UP,1.0,0.0,192893421,274.0,20.0
mc_q7_choice_B,0,DOWN,1.0,0.0,192894411,230.0,54.0
mc_q7_choice_B,82,UP,1.0,0.0,192894493,230.0,54.0
mc_q7_choice_C,0,DOWN,1.0,0.0,192894901,99.0,78.0
mc_q7_choice_C,50,UP,1.0,0.0,192894951,99.0,78.0
mc_q7_choice_D,0,DOWN,1.0,0.0,192895275,238.0,79.0
mc_q7_choice_D,0,DOWN,1.0,0.0,192895607,266.0,55.0
mc_q7_choice_D,75,UP,1.0,0.0,192895682,266.0,55.0
mc_q8_choice_C,0,DOWN,1.0,0.0,192897311,59.0,41.0
mc_q8_choice_C,66,UP,1.0,0.0,192897377,59.0,41.0
mc_q8_choice_D,0,DOWN,1.0,0.0,192898658,54.0,76.0
mc_q8_choice_D,66,UP,1.0,0.0,192898724,54.0,76.0
mc_q9_choice_C,0,DOWN,1.0,0.0,192900253,138.0,8.0
mc_q9_choice_C,50,UP,1.0,0.0,192900303,138.0,8.0
mc_q8_choice_C,0,DOWN,1.0,0.0,192900536,93.0,101.0
mc_q8_choice_C,74,UP,1.0,0.0,192900610,93.0,101.0
mc_q10_choice_A,0,DOWN,1.0,0.0,192905099,217.0,13.0
