timestamp_ns,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,activity
0,1.62792,4.609049,7.489031,-0.2337675,0.40962562,-0.026491875,0.0,0.0,0.0,walking
0,1.62792,4.609049,7.489031,0.0346125,0.33294562,0.086398125,0.0,0.0,0.0,walking
0,1.62792,4.609049,7.489031,0.18797249,0.31910062,0.23230311,0.0,0.0,0.0,walking
0,1.62792,4.609049,7.489031,0.1858425,0.2605256,0.32708812,0.0,0.0,0.0,walking
0,1.62792,4.609049,7.489031,0.0846675,0.17213061,0.19396311,0.0,0.0,0.0,walking
0,1.395702,3.1151927,9.361138,-0.0569775,0.20834062,-0.072286874,0.0,0.0,0.0,walking
0,1.1275741,3.4192307,9.555053,-0.14217749,0.2978006,-0.23523186,0.0,0.0,0.0,walking
0,1.30473,3.6945405,9.093011,-0.0772125,0.3542456,-0.19795687,0.0,0.0,0.0,walking
0,1.61595,3.6035686,8.374811,0.065497495,0.2978006,-0.11595187,0.0,0.0,0.0,walking
0,2.4011822,3.3043187,7.936709,0.118747495,0.12633562,-0.19689187,0.0,0.0,0.0,walking
0,3.492846,3.0601306,7.6135187,0.0260925,0.027290624,-0.39604685,0.0,0.0,0.0,walking
0,3.8806741,3.2061646,7.489031,-0.1996875,0.052850623,-0.57390183,0.0,0.0,0.0,walking
0,3.2654161,3.5915985,7.8170085,-0.36050248,-0.009984375,-0.66655684,0.0,0.0,0.0,walking
0,2.5496101,3.6777825,8.39875,-0.3455925,-0.07494937,-0.66762185,0.0,0.0,0.0,walking
0,2.8129501,3.4766867,8.295809,-0.19542749,-0.036609374,-0.6580368,0.0,0.0,0.0,walking
0,3.636486,3.2708025,7.666187,-0.0282225,-0.041934375,-0.7176769,0.0,0.0,0.0,walking
0,4.151196,3.3330467,6.8402567,0.0612375,-0.107964374,-0.8188518,0.0,0.0,0.0,walking
0,4.0291023,3.7065105,6.5936747,0.1144875,-0.25493437,-0.90937686,0.0,0.0,0.0,walking
0,3.2630222,3.7950885,7.3094807,0.12407249,-0.38592935,-0.9626268,0.0,0.0,0.0,walking
0,2.774646,3.5939927,7.8768587,0.0772125,-0.44343936,-1.0062919,0.0,0.0,0.0,walking
0,3.1193821,3.4790807,8.070773,-0.027157499,-0.46686935,-1.0158769,0.0,0.0,0.0,walking
0,3.6460621,3.6059625,7.8170085,-0.10703249,-0.57549936,-1.0574118,0.0,0.0,0.0,walking
0,3.653244,3.5341425,7.5488806,-0.0516525,-0.67134935,-1.1852118,0.0,0.0,0.0,walking
0,3.4856641,3.5149906,7.661399,0.1283325,-0.6532444,-1.3577418,0.0,0.0,0.0,walking
0,3.492846,3.6394787,7.5249405,0.32216248,-0.6894544,-1.5707418,0.0,0.0,0.0,walking
0,3.282174,3.6155386,7.3836946,0.40416747,-0.7054294,-1.7113218,0.0,0.0,0.0,walking
0,3.169656,3.7591786,7.6637926,0.3413325,-0.67560935,-1.6442268,0.0,0.0,0.0,walking
0,3.128958,3.6562366,8.484935,0.30405748,-0.7863693,-1.5398568,0.0,0.0,0.0,walking
0,2.925468,3.1151927,9.210317,0.3509175,-1.0696594,-1.5206869,0.0,0.0,0.0,walking
0,2.5496101,2.7920027,9.686723,0.2571975,-1.1942643,-1.4887369,0.0,0.0,0.0,walking
0,2.5065181,3.1894066,10.02667,0.083602495,-1.1995894,-1.4983218,0.0,0.0,0.0,walking
0,1.7931061,3.8214226,9.9356985,0.0846675,-1.2826593,-1.6793718,0.0,0.0,0.0,walking
0,0.971964,4.3026166,10.321133,0.17519249,-1.3060893,-1.8199518,0.0,0.0,0.0,walking
0,0.82353604,4.2212205,11.180579,-0.054847497,-0.85346437,-1.6516818,0.0,0.0,0.0,walking
0,0.44289002,3.6322966,11.103971,-0.67254746,-0.29433936,-1.2629569,0.0,0.0,0.0,walking
0,0.014364,3.4934447,10.086521,-1.1805525,-0.20061937,-1.1000118,0.0,0.0,0.0,walking
0,0.85226405,3.7208745,10.014701,-1.1251725,-0.59999436,-1.3864968,0.0,0.0,0.0,walking
0,1.546524,3.9913967,10.378589,-0.6853275,-1.1761594,-1.8231468,0.0,0.0,0.0,walking
0,0.711018,4.2858586,9.2773485,-0.24654749,-1.4200443,-2.1245418,0.0,0.0,0.0,walking
0,-0.665532,4.745507,7.414817,0.0686925,-1.2219543,-2.1149569,0.0,0.0,0.0,walking
0,-0.835506,5.0016646,7.4076347,0.24228749,-0.8460093,-1.8242118,0.0,0.0,0.0,walking
0,0.73974603,4.3217688,9.753755,0.1975575,-0.5371594,-1.4908668,0.0,0.0,0.0,walking
0,1.5967981,3.3402286,11.668955,0.1049025,-0.54567933,-1.4685018,0.0,0.0,0.0,walking
0,1.3190941,3.0050685,11.283521,0.0090525,-0.55206937,-1.6910868,0.0,0.0,0.0,walking
0,0.780444,3.7519965,9.772906,-0.0686925,-0.45728436,-2.038277,0.0,0.0,0.0,walking
0,0.38304,4.934633,8.741093,0.15495749,-0.89286935,-2.054252,0.0,0.0,0.0,walking
0,0.19152,5.3775225,8.025287,0.64059746,-1.2176943,-1.5568968,0.0,0.0,0.0,walking
0,0.43331403,4.5611687,7.7834926,0.7108875,-0.96422434,-1.1245068,0.0,0.0,0.0,walking
0,1.1946061,3.1319506,8.259899,0.2784975,-0.67986935,-0.98499185,0.0,0.0,0.0,walking
0,1.6686181,2.7177887,8.604634,-0.1837125,-0.6170344,-1.1958618,0.0,0.0,0.0,walking
0,1.431612,2.9524007,10.029065,-0.0889275,-0.59999436,-1.6154718,0.0,0.0,0.0,walking
0,-0.416556,3.5389307,12.092692,0.0953175,-1.1644443,-1.7411418,0.0,0.0,0.0,walking
0,-1.13715,3.7184806,11.034545,-0.0857325,-1.5478443,-1.3928869,0.0,0.0,0.0,walking
0,-0.141246,3.7472086,8.338901,-0.1304625,-1.4935293,-1.1298318,0.0,0.0,0.0,walking
0,1.4794921,3.4575346,7.007837,0.0782775,-1.6255894,-0.86038685,0.0,0.0,0.0,walking
0,2.925468,2.8710046,8.966128,0.0441975,-2.0207043,-0.94132686,0.0,0.0,0.0,walking
0,2.92068,2.7034247,10.950755,-0.44889748,-1.9365693,-1.1394168,0.0,0.0,0.0,walking
0,0.98154,3.4168365,9.595751,-0.8674425,-1.2730743,-1.2555019,0.0,0.0,0.0,walking
0,1.371762,4.058429,8.867974,-0.6821325,-0.64259434,-1.2022518,0.0,0.0,0.0,walking
0,1.29276,4.7718406,10.045823,-0.22418249,-0.23895937,-1.1308968,0.0,0.0,0.0,walking
0,1.623132,4.1781287,9.945274,-0.0963825,0.054980624,-1.1500669,0.0,0.0,0.0,walking
0,3.0738962,2.8781865,7.3310266,-0.48617247,0.11355562,-1.4227068,0.0,0.0,0.0,walking
0,4.3786263,2.9715526,5.7725325,-0.59586746,-0.9152343,-2.006327,0.0,0.0,0.0,walking
0,4.2182283,3.2372866,7.9845886,-0.3668925,-1.1527293,-2.5611918,0.0,0.0,0.0,walking
0,3.152898,4.2164326,10.4049225,-0.0335475,-1.4871393,-2.8647168,0.0,0.0,0.0,walking
0,2.559186,4.3528905,9.301289,0.0633675,-1.5968343,-2.6261568,0.0,0.0,0.0,walking
0,4.390596,2.9978867,6.5912805,-0.058042496,-1.3178043,-2.4142218,0.0,0.0,0.0,walking
0,6.3656464,1.9445266,7.1251426,-0.14004749,-0.65963435,-2.3311517,0.0,0.0,0.0,walking
0,5.29074,1.3077226,10.699385,0.1986225,-0.21233436,-2.0979168,0.0,0.0,0.0,walking
0,4.079376,2.4879646,10.852601,0.94199246,0.037940625,-1.5792618,0.0,0.0,0.0,walking
0,2.042082,3.2061646,10.5940485,1.3126124,-0.08772937,-1.1053368,0.0,0.0,0.0,walking
0,1.6398901,3.6322966,8.092319,0.9952425,-0.034479372,-1.0286568,0.0,0.0,0.0,walking
0,3.39948,4.127855,6.835469,0.4457025,-0.31244436,-1.0446318,0.0,0.0,0.0,walking
0,2.712402,4.5085006,7.9917707,0.23057249,-1.1772243,-1.1245068,0.0,0.0,0.0,walking
0,1.331064,4.3289504,10.517441,0.41481748,-1.4243044,-1.1649768,0.0,0.0,0.0,walking
0,-0.201096,4.6473527,11.676137,0.4435725,-1.5116343,-0.98073184,0.0,0.0,0.0,walking
0,0.102942005,4.6688986,8.604634,0.3487875,-1.3337793,-0.8145918,0.0,0.0,0.0,walking
0,0.88578004,5.004059,6.3997607,0.29021248,-0.7054294,-0.6654919,0.0,0.0,0.0,walking
0,1.548918,4.683263,8.039651,0.40629748,-0.48390937,-0.50361186,0.0,0.0,0.0,walking
0,1.0629361,3.7208745,10.017095,0.51599246,-0.8225793,-0.61437184,0.0,0.0,0.0,walking
0,-0.34713,4.510895,9.820786,0.34026748,-1.1271694,-0.82417685,0.0,0.0,0.0,walking
0,-0.57456005,4.9130864,8.674061,0.0303525,-1.1165193,-0.8870118,0.0,0.0,0.0,walking
0,0.057456,5.0998187,7.287935,-0.0942525,-0.96954936,-0.8422818,0.0,0.0,0.0,walking
0,-0.165186,5.3224607,7.769129,-0.0804075,-0.87369937,-0.80926687,0.0,0.0,0.0,walking
0,0.16758001,4.9154806,9.0140085,0.054847497,-0.86517936,-1.1170518,0.0,0.0,0.0,walking
0,0.65595603,4.8173265,8.207231,0.35837248,-1.2262143,-1.5196218,0.0,0.0,0.0,walking
0,0.679896,5.2745805,6.675071,0.70875746,-1.6490194,-1.3215318,0.0,0.0,0.0,walking
0,0.153216,5.7892904,6.6798587,0.92495245,-1.4487994,-1.0989468,0.0,0.0,0.0,walking
0,-0.445284,5.8467464,7.4626966,1.0484924,-1.3103493,-0.99777186,0.0,0.0,0.0,walking
0,-0.114912,5.6863484,8.434661,0.9068475,-1.2006544,-0.88914186,0.0,0.0,0.0,walking
0,0.806778,5.3057027,9.0307665,0.5415525,-1.0824393,-0.8987268,0.0,0.0,0.0,walking
0,-0.83790004,5.0184226,9.655601,0.2614575,-1.0227994,-1.0510218,0.0,0.0,0.0,walking
0,-1.36458,5.9736285,8.755457,0.17412749,-1.1900043,-1.1447418,0.0,0.0,0.0,walking
0,-0.98393404,6.4428525,7.9151626,0.1645425,-1.5829893,-1.1362219,0.0,0.0,0.0,walking
0,-0.792414,6.5912805,6.7923765,0.11661749,-1.8897094,-1.1458068,0.0,0.0,0.0,walking
0,-0.222642,6.8953185,5.2314887,0.1251375,-2.0792792,-1.2022518,0.0,0.0,0.0,walking
0,0.72777605,6.933623,4.9825125,0.33600748,-2.1335943,-1.2629569,0.0,0.0,0.0,walking
0,0.926478,6.928835,6.0334787,0.5053425,-2.1144242,-1.1639118,0.0,0.0,0.0,walking
0,-0.079002,6.859409,6.9120765,0.7939575,-1.9717143,-0.76134187,0.0,0.0,0.0,walking
0,-0.20588401,6.813923,6.933623,1.0985475,-2.0430694,-0.85612684,0.0,0.0,0.0,walking
0,0.375858,6.876167,6.344699,0.9590325,-1.9301794,-0.8422818,0.0,0.0,0.0,walking
0,0.5985,6.785195,6.8115287,0.56391746,-1.7288944,-0.79329187,0.0,0.0,0.0,walking
0,0.476406,6.933623,7.0964146,0.22205248,-1.5308043,-0.71128684,0.0,0.0,0.0,walking
0,-1.0916641,6.916865,6.8043466,0.099577494,-1.5041794,-0.7783818,0.0,0.0,0.0,walking
0,0.10773,7.443545,7.6111245,0.1805175,-1.6468893,-0.98925185,0.0,0.0,0.0,walking
0,2.068416,8.0348625,6.0023565,0.0601725,-1.7278293,-1.0414368,0.0,0.0,0.0,walking
0,1.366974,7.3382087,4.3361325,-0.34665748,-1.5851194,-0.83908683,0.0,0.0,0.0,walking
