phase,pointerId,pressure,size,timestamp,x,y
DOWN,0,1.0,0.029411767,491047083,868.53516,1451.8535
MOVE,0,1.0,0.04705883,491047094,868.53516,1451.8535
MOVE,0,1.0,0.037254903,491047116,878.7041,1398.6338
MOVE,0,1.0,0.037254903,491047127,897.94336,1281.6387
MOVE,0,1.0,0.037254903,491047138,925.35156,1141.832
MOVE,0,1.0,0.015686275,491047150,962.0156,985.7041
MOVE,0,1.0,0.015686275,491047153,986.9238,882.2969
UP,0,1.0,0.015686275,491047159,986.9238,882.2969
DOWN,0,1.0,0.037254903,491047966,963.19336,671.9453
MOVE,0,1.0,0.050980397,491047977,962.8535,672.7012
MOVE,0,1.0,0.054901965,491047988,961.08105,678.90234
MOVE,0,1.0,0.054901965,491047999,949.6787,713.4785
MOVE,0,1.0,0.054901965,491048010,928.74805,786.7842
MOVE,0,1.0,0.037254903,491048021,903.1738,898.3799
MOVE,0,1.0,0.013725491,491048032,875.8633,1105.5352
MOVE,0,1.0,0.013725491,491048036,860.3613,1237.9609
UP,0,1.0,0.013725491,491048042,860.3613,1237.9609
DOWN,0,1.0,0.027450982,491048838,856.9336,1434.25
MOVE,0,1.0,0.050980397,491048849,856.9336,1434.25
MOVE,0,1.0,0.050980397,491048860,856.9336,1434.25
MOVE,0,1.0,0.050980397,491048871,857.833,1417.0195
MOVE,0,1.0,0.037254903,491048882,860.5508,1352.2275
MOVE,0,1.0,0.011764707,491048893,867.1045,1219.0098
MOVE,0,1.0,0.011764707,491048897,871.43555,1142.4531
UP,0,1.0,0.011764707,491048903,871.43555,1142.4531
DOWN,0,1.0,0.039215688,491049239,856.40625,1273.7031
MOVE,0,1.0,0.037254903,491049251,856.50977,1267.7676
MOVE,0,1.0,0.037254903,491049262,860.21875,1220.1992
MOVE,0,1.0,0.0058823535,491049273,879.2959,1094.167
MOVE,0,1.0,0.0058823535,491049277,892.2656,1019.9922
UP,0,1.0,0.0058823535,491049282,892.2656,1019.9922
DOWN,0,1.0,0.021568628,491049760,889.6289,930.9297
MOVE,0,1.0,0.037254903,491049765,889.6289,931.5625
MOVE,0,1.0,0.037254903,491049776,888.291,943.4043
